acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.433,0.908,0.012,1.557,0.84,-6.177,brushing
0.433,0.908,0.012,4.147,0.752,-6.037,brushing
0.433,0.911,0.018,4.147,0.752,-6.037,brushing
0.433,0.911,0.018,5.74,-0.402,-5.477,brushing
0.431,0.911,0.021,5.74,-0.402,-5.477,brushing
0.431,0.911,0.021,6.93,-3.01,-4.69,brushing
0.43,0.905,0.011,6.93,-3.01,-4.69,brushing
0.43,0.905,0.011,8.225,-6.317,-4.27,brushing
0.428,0.894,-0.009,8.225,-6.317,-4.27,brushing
0.428,0.894,-0.009,9.677,-8.68,-4.252,brushing
0.427,0.879,-0.031,9.677,-8.68,-4.252,brushing
0.427,0.879,-0.031,11.182,-8.96,-4.725,brushing
0.428,0.871,-0.046,11.182,-8.96,-4.725,brushing
0.428,0.871,-0.046,12.442,-7.455,-5.547,brushing
0.428,0.867,-0.052,12.442,-7.455,-5.547,brushing
0.428,0.867,-0.052,13.23,-5.092,-6.212,brushing
0.425,0.87,-0.058,13.23,-5.092,-6.212,brushing
0.422,0.87,-0.062,13.3,-3.115,-6.632,brushing
0.424,0.871,-0.063,13.3,-3.115,-6.632,brushing
0.424,0.871,-0.063,12.617,-2.415,-6.79,brushing
0.428,0.87,-0.07,12.617,-2.415,-6.79,brushing
0.428,0.87,-0.07,11.637,-2.135,-6.825,brushing
0.432,0.87,-0.08,11.637,-2.135,-6.825,brushing
0.432,0.87,-0.08,10.43,-1.435,-6.79,brushing
0.435,0.876,-0.088,10.43,-1.435,-6.79,brushing
0.435,0.876,-0.088,8.732,-0.945,-6.667,brushing
0.43,0.886,-0.094,8.732,-0.945,-6.667,brushing
0.43,0.886,-0.094,6.912,-0.56,-6.422,brushing
0.422,0.898,-0.094,6.912,-0.56,-6.422,brushing
0.422,0.898,-0.094,5.285,-0.14,-5.95,brushing
0.415,0.909,-0.092,5.285,-0.14,-5.95,brushing
0.415,0.909,-0.092,4.27,0.14,-5.25,brushing
0.409,0.92,-0.093,4.27,0.14,-5.25,brushing
0.409,0.92,-0.093,3.867,0.49,-4.427,brushing
0.405,0.928,-0.097,3.867,0.49,-4.427,brushing
0.401,0.931,-0.099,3.867,0.49,-4.427,brushing
0.401,0.931,-0.099,3.727,0.98,-3.657,brushing
0.395,0.935,-0.097,3.727,0.98,-3.657,brushing
0.395,0.935,-0.097,3.622,1.995,-2.957,brushing
0.388,0.936,-0.091,3.622,1.995,-2.957,brushing
0.388,0.936,-0.091,3.552,3.097,-2.45,brushing
0.383,0.938,-0.083,3.552,3.097,-2.45,brushing
0.383,0.938,-0.083,3.185,3.342,-2.17,brushing
0.378,0.934,-0.071,3.185,3.342,-2.17,brushing
0.378,0.934,-0.071,2.625,2.397,-2.292,brushing
0.379,0.925,-0.061,2.625,2.397,-2.292,brushing
0.379,0.925,-0.061,2.047,1.015,-2.852,brushing
0.381,0.916,-0.054,2.047,1.015,-2.852,brushing
0.381,0.916,-0.054,1.435,-0.402,-3.657,brushing
0.384,0.913,-0.046,1.435,-0.402,-3.657,brushing
0.384,0.913,-0.046,0.997,-1.82,-4.305,brushing
0.386,0.914,-0.036,0.997,-1.82,-4.305,brushing
0.386,0.914,-0.036,1.207,-3.675,-4.55,brushing
0.388,0.914,-0.028,1.207,-3.675,-4.55,brushing
0.393,0.918,-0.027,1.207,-3.675,-4.55,brushing
0.393,0.918,-0.027,2.432,-5.705,-4.322,brushing
0.395,0.918,-0.032,2.432,-5.705,-4.322,brushing
0.395,0.918,-0.032,4.497,-7.437,-3.99,brushing
0.396,0.918,-0.038,4.497,-7.437,-3.99,brushing
0.396,0.918,-0.038,6.772,-8.575,-3.22,brushing
0.398,0.92,-0.041,6.772,-8.575,-3.22,brushing
0.398,0.92,-0.041,8.925,-9.695,-2.187,brushing
0.4,0.921,-0.044,8.925,-9.695,-2.187,brushing
0.4,0.921,-0.044,11.077,-10.867,-1.592,brushing
0.408,0.925,-0.055,11.077,-10.867,-1.592,brushing
0.408,0.925,-0.055,13.142,-11.48,-1.645,brushing
0.412,0.931,-0.071,13.142,-11.48,-1.645,brushing
0.412,0.931,-0.071,14.367,-11.602,-2.047,brushing
0.408,0.935,-0.08,14.367,-11.602,-2.047,brushing
0.408,0.935,-0.08,14.822,-11.55,-2.52,brushing
0.403,0.932,-0.088,14.822,-11.55,-2.52,brushing
0.403,0.932,-0.088,14.525,-10.22,-2.502,brushing
0.402,0.926,-0.096,14.525,-10.22,-2.502,brushing
0.408,0.917,-0.097,14.525,-10.22,-2.502,brushing
0.408,0.917,-0.097,13.125,-8.137,-1.715,brushing
0.417,0.904,-0.097,13.125,-8.137,-1.715,brushing
0.417,0.904,-0.097,10.692,-6.842,-0.595,brushing
0.424,0.898,-0.099,10.692,-6.842,-0.595,brushing
0.424,0.898,-0.099,7.507,-6.02,0.437,brushing
0.428,0.894,-0.099,7.507,-6.02,0.437,brushing
0.428,0.894,-0.099,3.745,-6.142,1.295,brushing
0.427,0.894,-0.101,3.745,-6.142,1.295,brushing
0.427,0.894,-0.101,0.087,-6.895,2.065,brushing
0.424,0.898,-0.104,0.087,-6.895,2.065,brushing
0.424,0.898,-0.104,-2.747,-6.247,3.167,brushing
0.418,0.9,-0.101,-2.747,-6.247,3.167,brushing
0.418,0.9,-0.101,-4.567,-5.092,4.06,brushing
0.409,0.907,-0.09,-4.567,-5.092,4.06,brushing
0.409,0.907,-0.09,-5.075,-4.252,4.375,brushing
0.402,0.91,-0.084,-5.075,-4.252,4.375,brushing
0.402,0.91,-0.084,-4.725,-3.605,4.2,brushing
0.396,0.907,-0.075,-4.725,-3.605,4.2,brushing
0.39,0.893,-0.06,-4.725,-3.605,4.2,brushing
0.39,0.893,-0.06,-3.937,-3.272,3.762,brushing
0.387,0.874,-0.049,-3.937,-3.272,3.762,brushing
0.387,0.874,-0.049,-2.817,-2.397,3.15,brushing
0.386,0.859,-0.042,-2.817,-2.397,3.15,brushing
0.386,0.859,-0.042,-1.627,-0.455,2.415,brushing
0.393,0.847,-0.037,-1.627,-0.455,2.415,brushing
0.393,0.847,-0.037,-0.7,1.347,1.33,brushing
0.401,0.843,-0.035,-0.7,1.347,1.33,brushing
0.401,0.843,-0.035,-0.227,2.432,-0.525,brushing
0.409,0.848,-0.034,-0.227,2.432,-0.525,brushing
0.409,0.848,-0.034,0.035,2.905,-3.08,brushing
0.408,0.862,-0.04,0.035,2.905,-3.08,brushing
0.408,0.862,-0.04,0.21,3.132,-5.67,brushing
0.406,0.875,-0.048,0.21,3.132,-5.67,brushing
0.406,0.875,-0.048,0.297,3.535,-7.665,brushing
0.401,0.899,-0.057,0.297,3.535,-7.665,brushing
0.401,0.926,-0.062,0.21,3.535,-8.347,brushing
0.402,0.942,-0.063,0.21,3.535,-8.347,brushing
0.402,0.942,-0.063,0.087,2.38,-7.822,brushing
0.409,0.94,-0.065,0.087,2.38,-7.822,brushing
0.409,0.94,-0.065,0.14,0.647,-6.667,brushing
0.417,0.935,-0.068,0.14,0.647,-6.667,brushing
0.417,0.935,-0.068,0.21,-0.192,-5.127,brushing
0.422,0.926,-0.07,0.21,-0.192,-5.127,brushing
0.422,0.926,-0.07,0.122,-0.367,-3.395,brushing
0.425,0.916,-0.07,0.122,-0.367,-3.395,brushing
0.425,0.916,-0.07,-0.087,-0.56,-1.645,brushing
0.424,0.906,-0.067,-0.087,-0.56,-1.645,brushing
0.424,0.906,-0.067,-0.315,-1.312,0.087,brushing
0.422,0.898,-0.066,-0.315,-1.312,0.087,brushing
0.422,0.898,-0.066,-0.28,-2.065,1.4,brushing
0.42,0.89,-0.073,-0.28,-2.065,1.4,brushing
0.42,0.89,-0.073,0,-1.627,2.135,brushing
0.416,0.893,-0.079,0,-1.627,2.135,brushing
0.406,0.899,-0.079,0.297,-1.487,2.415,brushing
0.397,0.899,-0.081,0.297,-1.487,2.415,brushing
0.397,0.899,-0.081,0.84,-1.995,2.152,brushing
0.395,0.9,-0.086,0.84,-1.995,2.152,brushing
0.395,0.9,-0.086,1.645,-1.435,1.312,brushing
0.393,0.903,-0.091,1.645,-1.435,1.312,brushing
0.393,0.903,-0.091,2.047,-0.717,0.437,brushing
0.389,0.9,-0.088,2.047,-0.717,0.437,brushing
0.389,0.9,-0.088,1.732,-0.315,-0.315,brushing
0.392,0.895,-0.084,1.732,-0.315,-0.315,brushing
0.392,0.895,-0.084,1.172,0.332,-1.155,brushing
0.401,0.89,-0.084,1.172,0.332,-1.155,brushing
0.401,0.89,-0.084,0.14,0.612,-2.187,brushing
0.408,0.887,-0.086,0.14,0.612,-2.187,brushing
0.408,0.887,-0.086,-1.26,0.21,-3.08,brushing
0.411,0.888,-0.086,-1.26,0.21,-3.08,brushing
0.411,0.888,-0.086,-2.52,0.105,-3.482,brushing
0.409,0.893,-0.087,-2.52,0.105,-3.482,brushing
0.407,0.898,-0.087,-2.52,0.105,-3.482,brushing
0.407,0.898,-0.087,-3.342,0.437,-3.342,brushing
0.407,0.902,-0.09,-3.342,0.437,-3.342,brushing
0.407,0.902,-0.09,-3.71,0.542,-2.835,brushing
0.408,0.902,-0.093,-3.71,0.542,-2.835,brushing
0.408,0.902,-0.093,-3.535,0.735,-2.257,brushing
0.407,0.903,-0.096,-3.535,0.735,-2.257,brushing
0.407,0.903,-0.096,-3.202,0.77,-1.75,brushing
0.405,0.902,-0.094,-3.202,0.77,-1.75,brushing
0.405,0.902,-0.094,-2.747,0.63,-1.312,brushing
0.404,0.903,-0.093,-2.747,0.63,-1.312,brushing
0.404,0.903,-0.093,-2.012,1.032,-1.05,brushing
0.402,0.909,-0.098,-2.012,1.032,-1.05,brushing
0.402,0.909,-0.098,-1.435,1.12,-0.735,brushing
0.4,0.911,-0.098,-1.435,1.12,-0.735,brushing
0.4,0.911,-0.098,-1.137,0.857,-0.42,brushing
0.398,0.912,-0.097,-1.137,0.857,-0.42,brushing
0.398,0.912,-0.097,-0.875,1.102,-0.332,brushing
0.396,0.916,-0.096,-0.875,1.102,-0.332,brushing
0.394,0.919,-0.095,-0.875,1.102,-0.332,brushing
0.394,0.919,-0.095,-0.84,0.717,-0.367,brushing
0.393,0.918,-0.092,-0.84,0.717,-0.367,brushing
0.393,0.918,-0.092,-1.015,-0.542,-0.542,brushing
0.393,0.915,-0.091,-1.015,-0.542,-0.542,brushing
0.393,0.915,-0.091,-1.085,-1.347,-0.945,brushing
0.392,0.915,-0.092,-1.085,-1.347,-0.945,brushing
0.392,0.915,-0.092,-1.05,-1.575,-1.557,brushing
0.392,0.917,-0.093,-1.05,-1.575,-1.557,brushing
0.392,0.917,-0.093,-1.207,-2.345,-2.03,brushing
0.391,0.918,-0.091,-1.207,-2.345,-2.03,brushing
0.391,0.918,-0.091,-1.225,-3.255,-2.222,brushing
0.392,0.916,-0.088,-1.225,-3.255,-2.222,brushing
0.392,0.916,-0.088,-0.962,-3.605,-2.047,brushing
0.396,0.917,-0.087,-0.962,-3.605,-2.047,brushing
0.396,0.917,-0.087,-0.507,-4.042,-1.575,brushing
0.4,0.918,-0.086,-0.507,-4.042,-1.575,brushing
0.4,0.918,-0.086,-0.087,-5.267,-1.015,brushing
0.402,0.912,-0.087,-0.087,-5.267,-1.015,brushing
0.4,0.908,-0.087,-0.087,-5.267,-1.015,brushing
0.4,0.908,-0.087,0.472,-5.915,-0.227,brushing
0.399,0.903,-0.085,0.472,-5.915,-0.227,brushing
0.399,0.903,-0.085,1.172,-5.932,0.787,brushing
0.401,0.898,-0.088,1.172,-5.932,0.787,brushing
0.401,0.898,-0.088,2.152,-6.002,1.487,brushing
0.401,0.898,-0.093,2.152,-6.002,1.487,brushing
0.401,0.898,-0.093,3.132,-5.88,1.68,brushing
0.401,0.898,-0.094,3.132,-5.88,1.68,brushing
0.401,0.898,-0.094,3.92,-6.09,1.522,brushing
0.397,0.897,-0.095,3.92,-6.09,1.522,brushing
0.397,0.897,-0.095,4.742,-5.652,0.962,brushing
0.399,0.898,-0.099,4.742,-5.652,0.962,brushing
0.399,0.898,-0.099,5.337,-4.742,0.192,brushing
0.402,0.902,-0.103,5.337,-4.742,0.192,brushing
0.402,0.902,-0.103,5.215,-4.445,-0.542,brushing
0.399,0.906,-0.105,5.215,-4.445,-0.542,brushing
0.399,0.906,-0.105,4.34,-4.742,-0.822,brushing
0.396,0.9,-0.102,4.34,-4.742,-0.822,brushing
0.398,0.889,-0.099,4.34,-4.742,-0.822,brushing
0.398,0.889,-0.099,3.15,-4.637,-0.857,brushing
0.403,0.884,-0.102,3.15,-4.637,-0.857,brushing
0.403,0.884,-0.102,1.837,-4.2,-1.137,brushing
0.407,0.884,-0.103,1.837,-4.2,-1.137,brushing
0.407,0.884,-0.103,0.332,-4.357,-1.54,brushing
0.406,0.885,-0.1,0.332,-4.357,-1.54,brushing
0.406,0.885,-0.1,-0.857,-4.935,-2.065,brushing
0.403,0.886,-0.099,-0.857,-4.935,-2.065,brushing
0.403,0.886,-0.099,-1.225,-4.287,-2.327,brushing
0.402,0.897,-0.103,-1.225,-4.287,-2.327,brushing
0.402,0.897,-0.103,-0.945,-2.852,-2.275,brushing
0.403,0.91,-0.106,-0.945,-2.852,-2.275,brushing
0.403,0.91,-0.106,-0.157,-2.205,-2.03,brushing
0.402,0.915,-0.106,-0.157,-2.205,-2.03,brushing
0.402,0.915,-0.106,0.787,-2.432,-1.365,brushing
0.398,0.916,-0.104,0.787,-2.432,-1.365,brushing
0.398,0.911,-0.098,1.645,-3.15,-0.087,brushing
0.398,0.905,-0.095,1.645,-3.15,-0.087,brushing
0.398,0.905,-0.095,2.327,-4.165,1.295,brushing
0.396,0.898,-0.093,2.327,-4.165,1.295,brushing
0.396,0.898,-0.093,2.765,-4.847,3.08,brushing
0.392,0.89,-0.087,2.765,-4.847,3.08,brushing
0.392,0.89,-0.087,2.957,-5.512,4.97,brushing
0.388,0.886,-0.087,2.957,-5.512,4.97,brushing
0.388,0.886,-0.087,3.605,-5.932,5.88,brushing
0.386,0.887,-0.086,3.605,-5.932,5.88,brushing
0.386,0.887,-0.086,4.917,-5.897,5.722,brushing
0.385,0.887,-0.085,4.917,-5.897,5.722,brushing
0.385,0.887,-0.085,6.79,-6.265,4.69,brushing
0.386,0.877,-0.085,6.79,-6.265,4.69,brushing
0.386,0.877,-0.085,9.152,-5.88,2.642,brushing
0.391,0.874,-0.09,9.152,-5.88,2.642,brushing
0.391,0.874,-0.09,11.742,-3.482,-0.297,brushing
0.397,0.882,-0.094,11.742,-3.482,-0.297,brushing
0.401,0.893,-0.096,11.742,-3.482,-0.297,brushing
0.401,0.893,-0.096,13.37,-1.225,-3.307,brushing
0.402,0.904,-0.092,13.37,-1.225,-3.307,brushing
0.402,0.904,-0.092,13.597,-0.63,-5.81,brushing
0.405,0.916,-0.091,13.597,-0.63,-5.81,brushing
0.405,0.916,-0.091,12.565,-0.892,-7.175,brushing
0.406,0.92,-0.092,12.565,-0.892,-7.175,brushing
0.406,0.92,-0.092,10.22,-2.327,-7.245,brushing
0.41,0.916,-0.091,10.22,-2.327,-7.245,brushing
0.41,0.916,-0.091,7.262,-4.55,-6.37,brushing
0.413,0.906,-0.091,7.262,-4.55,-6.37,brushing
0.413,0.906,-0.091,4.83,-5.95,-4.952,brushing
0.417,0.899,-0.094,4.83,-5.95,-4.952,brushing
0.417,0.899,-0.094,3.43,-6.93,-3.71,brushing
0.421,0.895,-0.103,3.43,-6.93,-3.71,brushing
0.421,0.895,-0.103,3.01,-7.297,-2.782,brushing
0.421,0.894,-0.107,3.01,-7.297,-2.782,brushing
0.421,0.894,-0.107,3.43,-6.895,-2.362,brushing
0.421,0.897,-0.11,3.43,-6.895,-2.362,brushing
0.421,0.904,-0.115,3.43,-6.895,-2.362,brushing
0.421,0.904,-0.115,4.707,-5.757,-2.152,brushing
0.422,0.915,-0.123,4.707,-5.757,-2.152,brushing
0.422,0.915,-0.123,6.212,-4.585,-1.942,brushing
0.418,0.925,-0.129,6.212,-4.585,-1.942,brushing
0.418,0.925,-0.129,7.07,-3.587,-1.05,brushing
0.415,0.93,-0.128,7.07,-3.587,-1.05,brushing
0.415,0.93,-0.128,6.912,-2.8,0.262,brushing
0.416,0.939,-0.125,6.912,-2.8,0.262,brushing
0.416,0.939,-0.125,5.81,-3.185,1.33,brushing
0.411,0.948,-0.12,5.81,-3.185,1.33,brushing
0.411,0.948,-0.12,3.867,-4.462,2.397,brushing
0.404,0.952,-0.115,3.867,-4.462,2.397,brushing
0.404,0.952,-0.115,1.662,-5.932,3.762,brushing
0.395,0.952,-0.105,1.662,-5.932,3.762,brushing
0.395,0.952,-0.105,-0.332,-8.067,5.127,brushing
0.385,0.944,-0.096,-0.332,-8.067,5.127,brushing
0.385,0.944,-0.096,-1.487,-10.097,5.915,brushing
0.379,0.93,-0.087,-1.487,-10.097,5.915,brushing
0.376,0.907,-0.079,-1.487,-10.097,5.915,brushing
0.376,0.907,-0.079,-1.242,-11.812,5.862,brushing
0.38,0.878,-0.071,-1.242,-11.812,5.862,brushing
0.38,0.878,-0.071,0.402,-13.037,4.742,brushing
0.384,0.857,-0.071,0.402,-13.037,4.742,brushing
0.384,0.857,-0.071,2.905,-12.022,2.625,brushing
0.39,0.845,-0.071,2.905,-12.022,2.625,brushing
0.39,0.845,-0.071,5.267,-10.325,-0.227,brushing
0.399,0.839,-0.071,5.267,-10.325,-0.227,brushing
0.399,0.839,-0.071,7.087,-8.855,-3.535,brushing
0.41,0.844,-0.073,7.087,-8.855,-3.535,brushing
0.41,0.844,-0.073,8.33,-6.965,-6.72,brushing
0.416,0.859,-0.08,8.33,-6.965,-6.72,brushing
0.416,0.859,-0.08,8.54,-5.897,-8.96,brushing
0.421,0.882,-0.091,8.54,-5.897,-8.96,brushing
0.421,0.882,-0.091,7.595,-6.387,-9.922,brushing
0.42,0.906,-0.102,7.595,-6.387,-9.922,brushing
0.416,0.929,-0.109,6.09,-7,-9.222,brushing
0.413,0.941,-0.112,6.09,-7,-9.222,brushing
0.413,0.941,-0.112,4.48,-7.857,-6.965,brushing
0.414,0.941,-0.113,4.48,-7.857,-6.965,brushing
0.414,0.941,-0.113,3.325,-8.907,-4.112,brushing
0.42,0.936,-0.117,3.325,-8.907,-4.112,brushing
0.42,0.936,-0.117,2.852,-9.187,-1.522,brushing
0.423,0.925,-0.122,2.852,-9.187,-1.522,brushing
0.423,0.925,-0.122,2.712,-8.89,0.245,brushing
0.422,0.913,-0.121,2.712,-8.89,0.245,brushing
0.422,0.913,-0.121,2.66,-8.312,1.172,brushing
0.415,0.902,-0.117,2.66,-8.312,1.172,brushing
0.415,0.902,-0.117,2.59,-7.175,1.855,brushing
0.406,0.893,-0.107,2.59,-7.175,1.855,brushing
0.406,0.893,-0.107,2.45,-5.617,2.432,brushing
0.4,0.883,-0.101,2.45,-5.617,2.432,brushing
0.4,0.883,-0.101,2.012,-4.27,2.712,brushing
0.399,0.874,-0.098,2.012,-4.27,2.712,brushing
0.401,0.87,-0.098,1.085,-3.587,2.345,brushing
0.397,0.871,-0.095,1.085,-3.587,2.345,brushing
0.397,0.871,-0.095,-0.052,-2.747,1.487,brushing
0.397,0.87,-0.094,-0.052,-2.747,1.487,brushing
0.397,0.87,-0.094,-0.822,-1.75,0.227,brushing
0.396,0.876,-0.096,-0.822,-1.75,0.227,brushing
0.396,0.876,-0.096,-1.382,-0.77,-1.277,brushing
0.394,0.885,-0.1,-1.382,-0.77,-1.277,brushing
0.394,0.885,-0.1,-1.907,-0.42,-2.59,brushing
0.392,0.888,-0.099,-1.907,-0.42,-2.59,brushing
0.392,0.888,-0.099,-2.362,-0.56,-3.587,brushing
0.393,0.896,-0.1,-2.362,-0.56,-3.587,brushing
0.393,0.896,-0.1,-2.327,0.262,-4.322,brushing
0.394,0.911,-0.104,-2.327,0.262,-4.322,brushing
0.394,0.911,-0.104,-2.152,0.682,-4.655,brushing
0.39,0.926,-0.105,-2.152,0.682,-4.655,brushing
0.39,0.926,-0.105,-2.1,-0.105,-4.182,brushing
0.387,0.934,-0.1,-2.1,-0.105,-4.182,brushing
0.384,0.938,-0.093,-2.1,-0.105,-4.182,brushing
0.384,0.938,-0.093,-1.872,-0.805,-3.185,brushing
0.385,0.937,-0.086,-1.872,-0.805,-3.185,brushing
0.385,0.937,-0.086,-1.417,-1.487,-1.837,brushing
0.387,0.929,-0.08,-1.417,-1.487,-1.837,brushing
0.387,0.929,-0.08,-0.84,-2.625,-0.595,brushing
0.39,0.921,-0.077,-0.84,-2.625,-0.595,brushing
0.39,0.921,-0.077,0.017,-3.43,0.227,brushing
0.39,0.912,-0.072,0.017,-3.43,0.227,brushing
0.39,0.912,-0.072,1.242,-3.902,0.56,brushing
0.392,0.906,-0.069,1.242,-3.902,0.56,brushing
0.392,0.906,-0.069,2.572,-4.672,0.455,brushing
0.391,0.904,-0.069,2.572,-4.672,0.455,brushing
0.391,0.904,-0.069,3.78,-5.39,-0.017,brushing
0.389,0.908,-0.07,3.78,-5.39,-0.017,brushing
0.389,0.908,-0.07,4.935,-5.967,-0.437,brushing
0.385,0.908,-0.072,4.935,-5.967,-0.437,brushing
