acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.07,0.544,0.715,5.075,-6.072,2.187,cleaning
0.07,0.544,0.715,1.96,-8.085,1.837,cleaning
0.062,0.522,0.738,1.96,-8.085,1.837,cleaning
0.062,0.522,0.738,-0.017,-6.825,0.297,cleaning
0.061,0.521,0.769,-0.017,-6.825,0.297,cleaning
0.061,0.521,0.769,-1.557,-6.037,-2.345,cleaning
0.056,0.527,0.811,-1.557,-6.037,-2.345,cleaning
0.056,0.527,0.811,-2.485,-6.37,-4.83,cleaning
0.035,0.53,0.851,-2.485,-6.37,-4.83,cleaning
0.009,0.509,0.886,-2.485,-6.37,-4.83,cleaning
0.009,0.509,0.886,-3.57,-9.082,-6.23,cleaning
-0.009,0.475,0.94,-3.57,-9.082,-6.23,cleaning
-0.009,0.475,0.94,-3.692,-12.932,-7.84,cleaning
-0.006,0.446,0.962,-3.692,-12.932,-7.84,cleaning
-0.006,0.446,0.962,0.63,-13.667,-10.675,cleaning
0.001,0.438,0.957,0.63,-13.667,-10.675,cleaning
0.001,0.438,0.957,7.927,-7.997,-13.982,cleaning
0.022,0.476,0.907,7.927,-7.997,-13.982,cleaning
0.022,0.476,0.907,15.05,-2.94,-16.677,cleaning
0.049,0.492,0.827,15.05,-2.94,-16.677,cleaning
0.049,0.492,0.827,19.25,3.43,-17.535,cleaning
0.067,0.527,0.78,19.25,3.43,-17.535,cleaning
0.067,0.527,0.78,20.597,8.172,-17.57,cleaning
0.082,0.555,0.751,20.597,8.172,-17.57,cleaning
0.082,0.555,0.751,19.53,4.532,-18.025,cleaning
0.106,0.593,0.722,19.53,4.532,-18.025,cleaning
0.129,0.624,0.697,15.942,-2.012,-17.517,cleaning
0.146,0.624,0.694,15.942,-2.012,-17.517,cleaning
0.146,0.624,0.694,10.517,-5.565,-15.295,cleaning
0.154,0.617,0.718,10.517,-5.565,-15.295,cleaning
0.154,0.617,0.718,5.897,-2.87,-11.602,cleaning
0.181,0.647,0.719,5.897,-2.87,-11.602,cleaning
0.181,0.647,0.719,3.08,6.492,-6.16,cleaning
0.192,0.736,0.731,3.08,6.492,-6.16,cleaning
0.192,0.736,0.731,0.717,6.09,0.052,cleaning
0.167,0.688,0.764,0.717,6.09,0.052,cleaning
0.167,0.688,0.764,-1.645,-7.91,4.182,cleaning
0.138,0.626,0.777,-1.645,-7.91,4.182,cleaning
0.138,0.626,0.777,-1.435,-11.602,6.3,cleaning
0.122,0.61,0.791,-1.435,-11.602,6.3,cleaning
0.122,0.61,0.791,-0.717,-12.722,6.912,cleaning
0.095,0.573,0.811,-0.717,-12.722,6.912,cleaning
0.095,0.573,0.811,0.805,-13.44,5.845,cleaning
0.082,0.523,0.815,0.805,-13.44,5.845,cleaning
0.092,0.475,0.792,2.607,-12.495,3.167,cleaning
0.082,0.499,0.793,2.607,-12.495,3.167,cleaning
0.082,0.499,0.793,4.077,-3.167,1.277,cleaning
0.06,0.545,0.813,4.077,-3.167,1.277,cleaning
0.06,0.545,0.813,4.952,0.945,0.192,cleaning
0.021,0.603,0.835,4.952,0.945,0.192,cleaning
0.021,0.603,0.835,5.215,-6.02,-0.052,cleaning
-0.009,0.645,0.84,5.215,-6.02,-0.052,cleaning
-0.009,0.645,0.84,5.057,-17.01,1.907,cleaning
-0.006,0.635,0.819,5.057,-17.01,1.907,cleaning
-0.006,0.635,0.819,3.622,-24.115,4.865,cleaning
-0.018,0.591,0.815,3.622,-24.115,4.865,cleaning
-0.018,0.591,0.815,0.997,-28.63,5.862,cleaning
-0.039,0.495,0.828,0.997,-28.63,5.862,cleaning
-0.039,0.495,0.828,-1.82,-30.905,3.132,cleaning
-0.046,0.411,0.832,-1.82,-30.905,3.132,cleaning
-0.046,0.411,0.832,-2.45,-18.707,-0.525,cleaning
-0.039,0.406,0.833,-2.45,-18.707,-0.525,cleaning
-0.028,0.457,0.836,-2.45,-18.707,-0.525,cleaning
-0.028,0.457,0.836,-0.385,1.487,-3.062,cleaning
-0.002,0.511,0.842,-0.385,1.487,-3.062,cleaning
-0.002,0.511,0.842,2.31,8.312,-5.67,cleaning
0.041,0.527,0.816,2.31,8.312,-5.67,cleaning
0.041,0.527,0.816,4.935,0.98,-8.435,cleaning
0.095,0.509,0.786,4.935,0.98,-8.435,cleaning
0.095,0.509,0.786,6.667,-6.737,-11.2,cleaning
0.141,0.507,0.776,6.667,-6.737,-11.2,cleaning
0.141,0.507,0.776,7.612,-7.28,-13.055,cleaning
0.188,0.527,0.773,7.612,-7.28,-13.055,cleaning
0.188,0.527,0.773,7.752,-4.882,-13.492,cleaning
0.23,0.539,0.768,7.752,-4.882,-13.492,cleaning
0.23,0.539,0.768,6.912,-1.907,-13.107,cleaning
0.263,0.537,0.761,6.912,-1.907,-13.107,cleaning
0.263,0.537,0.761,5.827,7.822,-11.777,cleaning
0.28,0.618,0.752,5.827,7.822,-11.777,cleaning
0.28,0.618,0.752,4.62,12.967,-8.697,cleaning
0.238,0.7,0.781,4.62,12.967,-8.697,cleaning
0.17,0.677,0.789,4.62,12.967,-8.697,cleaning
0.17,0.677,0.789,2.8,3.377,-5.705,cleaning
0.126,0.641,0.77,2.8,3.377,-5.705,cleaning
0.126,0.641,0.77,1.085,-5.022,-3.71,cleaning
0.072,0.574,0.762,1.085,-5.022,-3.71,cleaning
0.072,0.574,0.762,-2.012,-9.66,-2.152,cleaning
0.019,0.557,0.779,-2.012,-9.66,-2.152,cleaning
0.019,0.557,0.779,-3.132,-2.712,1.312,cleaning
0.003,0.539,0.781,-3.132,-2.712,1.312,cleaning
0.003,0.539,0.781,-2.835,7.822,5.547,cleaning
0.004,0.553,0.772,-2.835,7.822,5.547,cleaning
0.004,0.553,0.772,-2.205,18.847,9.555,cleaning
0.002,0.59,0.793,-2.205,18.847,9.555,cleaning
0.002,0.59,0.793,-1.96,16.73,12.005,cleaning
0,0.577,0.805,-1.96,16.73,12.005,cleaning
0,0.577,0.805,-2.415,3.832,12.407,cleaning
0.003,0.512,0.817,-2.415,3.832,12.407,cleaning
0.003,0.512,0.817,-2.327,-4.34,10.29,cleaning
0.003,0.448,0.848,-2.327,-4.34,10.29,cleaning
0.007,0.392,0.896,-2.327,-4.34,10.29,cleaning
0.007,0.392,0.896,-1.137,-8.137,5.302,cleaning
0.011,0.362,0.936,-1.137,-8.137,5.302,cleaning
0.011,0.362,0.936,1.68,-6.475,-0.927,cleaning
0.023,0.375,0.952,1.68,-6.475,-0.927,cleaning
0.023,0.375,0.952,6.09,5.32,-5.687,cleaning
0.049,0.479,0.929,6.09,5.32,-5.687,cleaning
0.049,0.479,0.929,10.097,17.115,-7.805,cleaning
0.072,0.573,0.872,10.097,17.115,-7.805,cleaning
0.072,0.573,0.872,11.76,16.975,-7.507,cleaning
0.089,0.622,0.796,11.76,16.975,-7.507,cleaning
0.089,0.622,0.796,10.395,10.92,-5.757,cleaning
0.103,0.655,0.737,10.395,10.92,-5.757,cleaning
0.103,0.655,0.737,6.615,4.76,-2.835,cleaning
0.11,0.67,0.706,6.615,4.76,-2.835,cleaning
0.11,0.67,0.706,1.802,-1.522,0.682,cleaning
0.107,0.661,0.701,1.802,-1.522,0.682,cleaning
0.093,0.631,0.724,-2.275,-6.965,3.57,cleaning
0.078,0.593,0.752,-2.275,-6.965,3.57,cleaning
0.078,0.593,0.752,-4.27,-9.502,5.057,cleaning
0.062,0.563,0.783,-4.27,-9.502,5.057,cleaning
0.062,0.563,0.783,-4.042,-8.312,5.04,cleaning
0.052,0.547,0.802,-4.042,-8.312,5.04,cleaning
0.052,0.547,0.802,-2.152,-5.985,3.552,cleaning
0.046,0.542,0.81,-2.152,-5.985,3.552,cleaning
0.046,0.542,0.81,0.56,-2.94,1.365,cleaning
0.046,0.539,0.808,0.56,-2.94,1.365,cleaning
0.046,0.539,0.808,3.412,1.12,-0.717,cleaning
0.051,0.552,0.801,3.412,1.12,-0.717,cleaning
0.051,0.552,0.801,5.932,4.742,-2.397,cleaning
0.059,0.57,0.783,5.932,4.742,-2.397,cleaning
0.059,0.57,0.783,7.245,5.022,-3.482,cleaning
0.067,0.584,0.77,7.245,5.022,-3.482,cleaning
0.067,0.584,0.77,7.507,4.48,-3.727,cleaning
0.077,0.608,0.763,7.507,4.48,-3.727,cleaning
0.082,0.611,0.762,6.72,2.327,-3.395,cleaning
0.089,0.614,0.762,6.72,2.327,-3.395,cleaning
0.089,0.614,0.762,5.495,0.507,-2.572,cleaning
0.09,0.594,0.762,5.495,0.507,-2.572,cleaning
0.09,0.594,0.762,3.92,-0.98,-1.925,cleaning
0.09,0.601,0.774,3.92,-0.98,-1.925,cleaning
0.09,0.601,0.774,2.555,-0.472,-1.435,cleaning
0.084,0.598,0.787,2.555,-0.472,-1.435,cleaning
0.084,0.598,0.787,1.4,-1.102,-1.015,cleaning
0.081,0.604,0.793,1.4,-1.102,-1.015,cleaning
0.081,0.604,0.793,0.752,-2.73,-0.875,cleaning
0.081,0.592,0.787,0.752,-2.73,-0.875,cleaning
0.081,0.592,0.787,-0.122,-4.987,-0.997,cleaning
0.078,0.591,0.784,-0.122,-4.987,-0.997,cleaning
0.078,0.591,0.784,-0.892,-6.79,-1.085,cleaning
0.077,0.581,0.779,-0.892,-6.79,-1.085,cleaning
0.077,0.581,0.779,-1.697,-7.56,-1.242,cleaning
0.071,0.586,0.783,-1.697,-7.56,-1.242,cleaning
0.066,0.585,0.788,-2.117,-7.437,-1.33,cleaning
0.062,0.59,0.788,-2.117,-7.437,-1.33,cleaning
0.062,0.59,0.788,-2.152,-7.542,-1.522,cleaning
0.06,0.584,0.79,-2.152,-7.542,-1.522,cleaning
0.06,0.584,0.79,-1.907,-8.172,-1.837,cleaning
0.061,0.586,0.788,-1.907,-8.172,-1.837,cleaning
0.061,0.586,0.788,-0.997,-7.227,-2.03,cleaning
0.063,0.583,0.782,-0.997,-7.227,-2.03,cleaning
0.063,0.583,0.782,0.14,-5.442,-1.942,cleaning
0.065,0.586,0.775,0.14,-5.442,-1.942,cleaning
0.065,0.586,0.775,1.225,-4.217,-1.802,cleaning
0.063,0.59,0.768,1.225,-4.217,-1.802,cleaning
0.063,0.59,0.768,1.872,-4.427,-1.855,cleaning
0.062,0.59,0.766,1.872,-4.427,-1.855,cleaning
0.062,0.59,0.766,2.397,-3.937,-1.837,cleaning
0.059,0.598,0.769,2.397,-3.937,-1.837,cleaning
0.059,0.598,0.769,2.677,-4.392,-1.872,cleaning
0.062,0.596,0.768,2.677,-4.392,-1.872,cleaning
0.064,0.588,0.766,2.677,-4.392,-1.872,cleaning
0.064,0.588,0.766,2.677,-4.777,-2.082,cleaning
0.062,0.585,0.769,2.677,-4.777,-2.082,cleaning
0.062,0.585,0.769,2.642,-3.937,-2.38,cleaning
0.064,0.586,0.775,2.642,-3.937,-2.38,cleaning
0.064,0.586,0.775,2.73,-3.202,-2.555,cleaning
0.065,0.588,0.781,2.73,-3.202,-2.555,cleaning
0.065,0.588,0.781,2.8,-3.167,-2.625,cleaning
0.066,0.587,0.782,2.8,-3.167,-2.625,cleaning
0.066,0.587,0.782,3.08,-3.08,-2.485,cleaning
0.067,0.585,0.784,3.08,-3.08,-2.485,cleaning
0.067,0.585,0.784,3.377,-2.695,-2.327,cleaning
0.066,0.588,0.784,3.377,-2.695,-2.327,cleaning
0.066,0.588,0.784,3.587,-2.73,-2.135,cleaning
0.065,0.59,0.779,3.587,-2.73,-2.135,cleaning
0.065,0.59,0.779,3.535,-3.027,-1.977,cleaning
0.064,0.588,0.776,3.535,-3.027,-1.977,cleaning
0.064,0.588,0.776,3.272,-2.677,-1.732,cleaning
0.064,0.59,0.774,3.272,-2.677,-1.732,cleaning
0.065,0.594,0.775,3.272,-2.677,-1.732,cleaning
0.065,0.594,0.775,2.957,-3.272,-1.557,cleaning
0.064,0.595,0.782,2.957,-3.272,-1.557,cleaning
0.064,0.595,0.782,2.677,-4.165,-1.295,cleaning
0.064,0.594,0.787,2.677,-4.165,-1.295,cleaning
0.064,0.594,0.787,2.765,-4.427,-0.962,cleaning
0.062,0.589,0.788,2.765,-4.427,-0.962,cleaning
0.062,0.589,0.788,3.22,-4.287,-0.752,cleaning
0.062,0.589,0.783,3.22,-4.287,-0.752,cleaning
0.062,0.589,0.783,4.025,-3.657,-0.56,cleaning
0.063,0.584,0.775,4.025,-3.657,-0.56,cleaning
0.063,0.584,0.775,4.725,-2.747,-0.28,cleaning
0.066,0.578,0.764,4.725,-2.747,-0.28,cleaning
0.066,0.578,0.764,4.847,-0.997,-0.297,cleaning
0.068,0.582,0.759,4.847,-0.997,-0.297,cleaning
0.068,0.582,0.759,4.252,0.07,-0.752,cleaning
0.066,0.594,0.764,4.252,0.07,-0.752,cleaning
0.066,0.594,0.764,3.36,-0.122,-1.102,cleaning
0.066,0.606,0.772,3.36,-0.122,-1.102,cleaning
0.066,0.613,0.781,3.36,-0.122,-1.102,cleaning
0.066,0.613,0.781,2.607,-1.347,-1.032,cleaning
0.071,0.609,0.782,2.607,-1.347,-1.032,cleaning
0.071,0.609,0.782,2.135,-3.08,-0.577,cleaning
0.071,0.602,0.782,2.135,-3.08,-0.577,cleaning
0.071,0.602,0.782,1.925,-3.902,0.14,cleaning
0.073,0.591,0.775,1.925,-3.902,0.14,cleaning
0.073,0.591,0.775,1.68,-4.532,0.682,cleaning
0.07,0.589,0.772,1.68,-4.532,0.682,cleaning
0.07,0.589,0.772,1.505,-4.725,1.015,cleaning
0.067,0.589,0.77,1.505,-4.725,1.015,cleaning
0.067,0.589,0.77,1.4,-5.04,1.207,cleaning
0.064,0.59,0.77,1.4,-5.04,1.207,cleaning
0.064,0.59,0.77,1.487,-4.375,1.33,cleaning
0.06,0.591,0.77,1.487,-4.375,1.33,cleaning
0.06,0.591,0.77,1.645,-4.007,1.137,cleaning
0.058,0.594,0.77,1.645,-4.007,1.137,cleaning
0.056,0.599,0.772,1.715,-4.165,0.577,cleaning
0.057,0.602,0.77,1.715,-4.165,0.577,cleaning
0.057,0.602,0.77,1.942,-4.2,0.052,cleaning
0.061,0.601,0.766,1.942,-4.2,0.052,cleaning
0.061,0.601,0.766,2.082,-4.27,-0.472,cleaning
0.064,0.599,0.764,2.082,-4.27,-0.472,cleaning
0.064,0.599,0.764,2.1,-4.27,-1.032,cleaning
0.066,0.599,0.762,2.1,-4.27,-1.032,cleaning
0.066,0.599,0.762,2.082,-4.322,-1.627,cleaning
0.065,0.596,0.763,2.082,-4.322,-1.627,cleaning
0.065,0.596,0.763,2.03,-4.06,-2.082,cleaning
0.064,0.6,0.768,2.03,-4.06,-2.082,cleaning
0.064,0.6,0.768,2.257,-3.36,-2.065,cleaning
0.064,0.603,0.774,2.257,-3.36,-2.065,cleaning
0.064,0.603,0.774,2.642,-3.622,-1.89,cleaning
0.066,0.602,0.772,2.642,-3.622,-1.89,cleaning
0.066,0.602,0.772,2.817,-4.095,-1.802,cleaning
0.068,0.595,0.77,2.817,-4.095,-1.802,cleaning
0.066,0.595,0.768,2.73,-3.412,-1.697,cleaning
0.065,0.591,0.77,2.73,-3.412,-1.697,cleaning
0.065,0.591,0.77,2.52,-3.22,-1.645,cleaning
0.064,0.593,0.772,2.52,-3.22,-1.645,cleaning
0.064,0.593,0.772,2.415,-2.73,-1.435,cleaning
0.065,0.6,0.773,2.415,-2.73,-1.435,cleaning
0.065,0.6,0.773,2.345,-3.01,-0.98,cleaning
0.066,0.594,0.771,2.345,-3.01,-0.98,cleaning
0.066,0.594,0.771,2.1,-2.975,-0.507,cleaning
0.067,0.596,0.77,2.1,-2.975,-0.507,cleaning
0.067,0.596,0.77,1.662,-2.485,-0.14,cleaning
0.063,0.592,0.775,1.662,-2.485,-0.14,cleaning
0.063,0.592,0.775,1.452,-1.435,-0.07,cleaning
0.061,0.586,0.774,1.452,-1.435,-0.07,cleaning
0.061,0.586,0.774,1.487,1.155,-0.315,cleaning
0.061,0.573,0.766,1.487,1.155,-0.315,cleaning
0.061,0.573,0.766,1.522,6.895,-0.91,cleaning
0.059,0.545,0.76,1.522,6.895,-0.91,cleaning
0.055,0.528,0.76,1.522,6.895,-0.91,cleaning
0.055,0.528,0.76,2.03,19.88,-1.575,cleaning
0.049,0.535,0.768,2.03,19.88,-1.575,cleaning
0.049,0.535,0.768,3.517,36.505,-2.45,cleaning
0.047,0.575,0.781,3.517,36.505,-2.45,cleaning
0.047,0.575,0.781,6.107,48.86,-3.622,cleaning
0.05,0.628,0.778,6.107,48.86,-3.622,cleaning
0.05,0.628,0.778,8.767,51.1,-4.567,cleaning
0.057,0.65,0.765,8.767,51.1,-4.567,cleaning
0.057,0.65,0.765,10.955,50.452,-4.882,cleaning
0.066,0.668,0.742,10.955,50.452,-4.882,cleaning
0.066,0.668,0.742,12.967,53.112,-4.357,cleaning
0.075,0.693,0.719,12.967,53.112,-4.357,cleaning
0.075,0.693,0.719,14.245,54.617,-3.815,cleaning
0.081,0.712,0.693,14.245,54.617,-3.815,cleaning
0.081,0.712,0.693,14.122,51.275,-3.867,cleaning
0.088,0.722,0.66,14.122,51.275,-3.867,cleaning
0.088,0.722,0.66,11.97,46.357,-5.127,cleaning
0.102,0.724,0.619,11.97,46.357,-5.127,cleaning
0.118,0.736,0.586,11.97,46.357,-5.127,cleaning
0.118,0.736,0.586,6.055,43.067,-8.907,cleaning
0.135,0.792,0.589,6.055,43.067,-8.907,cleaning
0.135,0.792,0.589,-2.8,40.267,-13.142,cleaning
0.139,0.86,0.637,-2.8,40.267,-13.142,cleaning
0.139,0.86,0.637,-11.882,31.972,-14.35,cleaning
0.137,0.915,0.686,-11.882,31.972,-14.35,cleaning
0.137,0.915,0.686,-18.095,16.03,-10.99,cleaning
0.122,0.901,0.706,-18.095,16.03,-10.99,cleaning
0.122,0.901,0.706,-21.875,-4.077,-4.847,cleaning
0.089,0.83,0.706,-21.875,-4.077,-4.847,cleaning
0.089,0.83,0.706,-22.96,-18.427,1.872,cleaning
0.046,0.77,0.697,-22.96,-18.427,1.872,cleaning
0.046,0.77,0.697,-21.087,-27.877,7.84,cleaning
0.011,0.713,0.672,-21.087,-27.877,7.84,cleaning
0.011,0.713,0.672,-17.5,-36.995,11.287,cleaning
-0.008,0.689,0.641,-17.5,-36.995,11.287,cleaning
-0.008,0.689,0.641,-13.615,-47.197,12.442,cleaning
-0.01,0.698,0.614,-13.615,-47.197,12.442,cleaning
-0.006,0.715,0.592,-13.615,-47.197,12.442,cleaning
-0.006,0.715,0.592,-10.622,-60.76,12.705,cleaning
-0.001,0.771,0.601,-10.622,-60.76,12.705,cleaning
-0.001,0.771,0.601,-8.067,-77.35,13.23,cleaning
0.006,0.819,0.579,-8.067,-77.35,13.23,cleaning
0.006,0.819,0.579,-6.51,-104.772,14.332,cleaning
0.027,0.74,0.552,-6.51,-104.772,14.332,cleaning
0.027,0.74,0.552,-5.897,-127.015,15.872,cleaning
0.037,0.627,0.538,-5.897,-127.015,15.872,cleaning
0.037,0.627,0.538,-5.355,-125.387,17.762,cleaning
0.026,0.583,0.576,-5.355,-125.387,17.762,cleaning
0.026,0.583,0.576,-3.972,-111.282,18.707,cleaning
0.01,0.587,0.625,-3.972,-111.282,18.707,cleaning
0.01,0.587,0.625,-3.622,-102.672,16.537,cleaning
0.011,0.555,0.668,-3.622,-102.672,16.537,cleaning
0.011,0.555,0.668,-4.62,-94.132,11.287,cleaning
0.002,0.499,0.729,-4.62,-94.132,11.287,cleaning
0.002,0.499,0.729,-4.217,-74.13,4.882,cleaning
0.01,0.466,0.793,-4.217,-74.13,4.882,cleaning
0.016,0.472,0.876,-4.217,-74.13,4.882,cleaning
0.016,0.472,0.876,-3.342,-53.882,-3.517,cleaning
0.034,0.453,0.936,-3.342,-53.882,-3.517,cleaning
0.034,0.453,0.936,-1.295,-37.852,-11.147,cleaning
0.052,0.426,0.976,-1.295,-37.852,-11.147,cleaning
0.052,0.426,0.976,2.712,-20.702,-16.1,cleaning
0.073,0.403,0.983,2.712,-20.702,-16.1,cleaning
0.073,0.403,0.983,7.84,-2.572,-18.97,cleaning
0.088,0.365,0.967,7.84,-2.572,-18.97,cleaning
0.088,0.365,0.967,12.862,15.627,-19.407,cleaning
0.089,0.375,0.95,12.862,15.627,-19.407,cleaning
0.089,0.375,0.95,16.817,28.717,-18.847,cleaning
0.071,0.426,0.936,16.817,28.717,-18.847,cleaning
0.071,0.426,0.936,18.532,29.435,-16.87,cleaning
0.053,0.456,0.902,18.532,29.435,-16.87,cleaning
0.053,0.456,0.902,17.955,26.53,-13.44,cleaning
0.04,0.489,0.857,17.955,26.53,-13.44,cleaning
0.032,0.491,0.819,14.77,23.782,-8.995,cleaning
0.023,0.482,0.8,14.77,23.782,-8.995,cleaning
0.023,0.482,0.8,9.817,23.835,-4.917,cleaning
0.021,0.465,0.797,9.817,23.835,-4.917,cleaning
0.021,0.465,0.797,4.637,27.072,-2.38,cleaning
0.019,0.504,0.83,4.637,27.072,-2.38,cleaning
0.019,0.504,0.83,1.785,30.012,-1.242,cleaning
0.024,0.554,0.842,1.785,30.012,-1.242,cleaning
0.024,0.554,0.842,0.56,20.387,-1.61,cleaning
0.034,0.584,0.829,0.56,20.387,-1.61,cleaning
0.034,0.584,0.829,-0.262,5.915,-2.327,cleaning
0.05,0.615,0.803,-0.262,5.915,-2.327,cleaning
0.05,0.615,0.803,-0.805,-2.765,-1.452,cleaning
0.066,0.632,0.787,-0.805,-2.765,-1.452,cleaning
0.066,0.632,0.787,-0.997,-7.805,0.665,cleaning
0.084,0.697,0.773,-0.997,-7.805,0.665,cleaning
0.084,0.697,0.773,-1.732,-23.957,3.237,cleaning
0.1,0.749,0.754,-1.732,-23.957,3.237,cleaning
0.108,0.737,0.716,-4.165,-50.61,6.492,cleaning
0.104,0.661,0.699,-4.165,-50.61,6.492,cleaning
0.104,0.661,0.699,-8.05,-69.335,10.465,cleaning
0.094,0.566,0.698,-8.05,-69.335,10.465,cleaning
0.094,0.566,0.698,-11.252,-67.532,14.525,cleaning
0.079,0.499,0.733,-11.252,-67.532,14.525,cleaning
0.079,0.499,0.733,-13.265,-53.55,16.205,cleaning
0.059,0.47,0.794,-13.265,-53.55,16.205,cleaning
0.059,0.47,0.794,-14.455,-44.275,14.437,cleaning
0.039,0.433,0.871,-14.455,-44.275,14.437,cleaning
0.039,0.433,0.871,-13.23,-34.195,11.112,cleaning
0.028,0.442,0.944,-13.23,-34.195,11.112,cleaning
0.028,0.442,0.944,-8.505,-21.49,8.4,cleaning
0.024,0.446,0.984,-8.505,-21.49,8.4,cleaning
0.024,0.446,0.984,-2.905,-15.697,5.39,cleaning
0.016,0.417,0.99,-2.905,-15.697,5.39,cleaning
0.016,0.417,0.99,2.45,-12.232,2.17,cleaning
0.021,0.387,0.958,2.45,-12.232,2.17,cleaning
0.022,0.363,0.924,2.45,-12.232,2.17,cleaning
0.022,0.363,0.924,6.877,-5.862,0.087,cleaning
0.015,0.36,0.898,6.877,-5.862,0.087,cleaning
0.015,0.36,0.898,10.062,2.572,-0.98,cleaning
0.01,0.379,0.866,10.062,2.572,-0.98,cleaning
0.01,0.379,0.866,11.567,7.91,-1.802,cleaning
0.007,0.408,0.847,11.567,7.91,-1.802,cleaning
0.007,0.408,0.847,11.217,9.135,-2.065,cleaning
0.006,0.439,0.828,11.217,9.135,-2.065,cleaning
0.006,0.439,0.828,9.292,6.16,-1.557,cleaning
0,0.454,0.82,9.292,6.16,-1.557,cleaning
0,0.454,0.82,6.247,2.73,-0.437,cleaning
-0.004,0.46,0.82,6.247,2.73,-0.437,cleaning
-0.004,0.46,0.82,2.975,1.225,0.735,cleaning
-0.006,0.478,0.822,2.975,1.225,0.735,cleaning
-0.006,0.478,0.822,0.157,0.087,1.855,cleaning
-0.007,0.486,0.831,0.157,0.087,1.855,cleaning
-0.007,0.486,0.831,-1.96,-3.045,2.117,cleaning
0.009,0.462,0.838,-1.96,-3.045,2.117,cleaning
0.024,0.448,0.847,-1.96,-3.045,2.117,cleaning
0.024,0.448,0.847,-2.922,-5.127,1.33,cleaning
0.035,0.45,0.859,-2.922,-5.127,1.33,cleaning
0.035,0.45,0.859,-2.572,-3.815,0.175,cleaning
0.04,0.465,0.874,-2.572,-3.815,0.175,cleaning
0.04,0.465,0.874,-1.067,-0.42,-0.822,cleaning
0.046,0.488,0.882,-1.067,-0.42,-0.822,cleaning
0.046,0.488,0.882,1.015,2.24,-1.487,cleaning
0.05,0.5,0.874,1.015,2.24,-1.487,cleaning
0.05,0.5,0.874,3.062,3.552,-1.89,cleaning
0.056,0.507,0.856,3.062,3.552,-1.89,cleaning
0.056,0.507,0.856,4.427,4.725,-2.047,cleaning
0.053,0.495,0.844,4.427,4.725,-2.047,cleaning
0.053,0.495,0.844,5.18,6.475,-2.345,cleaning
0.051,0.501,0.833,5.18,6.475,-2.345,cleaning
0.051,0.501,0.833,5.285,6.282,-2.887,cleaning
0.043,0.497,0.826,5.285,6.282,-2.887,cleaning
0.043,0.497,0.826,4.987,5.442,-3.342,cleaning
