acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.383,0.499,0.755,0.805,-5.652,1.137,chopping
-0.379,0.496,0.749,0.805,-5.652,1.137,chopping
-0.379,0.496,0.749,1.137,-7.647,1.067,chopping
-0.378,0.485,0.744,1.137,-7.647,1.067,chopping
-0.378,0.485,0.744,1.085,-6.055,1.382,chopping
-0.389,0.484,0.742,1.085,-6.055,1.382,chopping
-0.389,0.484,0.742,1.015,-3.885,1.522,chopping
-0.386,0.495,0.75,1.015,-3.885,1.522,chopping
-0.386,0.495,0.75,1.19,-5.635,1.032,chopping
-0.384,0.491,0.751,1.19,-5.635,1.032,chopping
-0.384,0.491,0.751,1.277,-6.002,0.752,chopping
-0.383,0.489,0.743,1.277,-6.002,0.752,chopping
-0.385,0.493,0.749,1.277,-6.002,0.752,chopping
-0.385,0.493,0.749,1.277,-4.987,0.665,chopping
-0.386,0.49,0.748,1.277,-4.987,0.665,chopping
-0.386,0.49,0.748,1.47,-5.442,0.507,chopping
-0.385,0.487,0.746,1.47,-5.442,0.507,chopping
-0.385,0.487,0.746,1.715,-5.407,0.472,chopping
-0.386,0.486,0.746,1.715,-5.407,0.472,chopping
-0.386,0.486,0.746,1.907,-5.005,0.525,chopping
-0.387,0.486,0.746,1.907,-5.005,0.525,chopping
-0.387,0.486,0.746,2.012,-4.602,0.332,chopping
-0.385,0.488,0.748,2.012,-4.602,0.332,chopping
-0.385,0.488,0.748,2.065,-4.375,0.175,chopping
-0.383,0.489,0.749,2.065,-4.375,0.175,chopping
-0.383,0.489,0.749,2.082,-4.13,0.017,chopping
-0.384,0.49,0.75,2.082,-4.13,0.017,chopping
-0.384,0.49,0.75,2.065,-4.182,-0.157,chopping
-0.384,0.49,0.748,2.065,-4.182,-0.157,chopping
-0.384,0.491,0.748,1.942,-4.427,-0.227,chopping
-0.384,0.488,0.747,1.942,-4.427,-0.227,chopping
-0.384,0.488,0.747,1.89,-4.462,-0.245,chopping
-0.384,0.487,0.747,1.89,-4.462,-0.245,chopping
-0.384,0.487,0.747,1.837,-4.2,-0.35,chopping
-0.384,0.49,0.748,1.837,-4.2,-0.35,chopping
-0.384,0.49,0.748,1.785,-3.937,-0.385,chopping
-0.383,0.493,0.746,1.785,-3.937,-0.385,chopping
-0.383,0.493,0.746,1.75,-4.165,-0.42,chopping
-0.383,0.494,0.747,1.75,-4.165,-0.42,chopping
-0.383,0.494,0.747,1.575,-4.62,-0.542,chopping
-0.384,0.492,0.749,1.575,-4.62,-0.542,chopping
-0.384,0.492,0.749,1.522,-5.022,-0.7,chopping
-0.385,0.49,0.748,1.522,-5.022,-0.7,chopping
-0.385,0.49,0.748,1.54,-4.987,-0.717,chopping
-0.386,0.49,0.747,1.54,-4.987,-0.717,chopping
-0.386,0.49,0.747,1.697,-5.022,-0.647,chopping
-0.386,0.486,0.746,1.697,-5.022,-0.647,chopping
-0.386,0.489,0.746,1.697,-5.022,-0.647,chopping
-0.386,0.489,0.746,1.96,-4.707,-0.665,chopping
-0.387,0.49,0.746,1.96,-4.707,-0.665,chopping
-0.387,0.49,0.746,2.187,-4.567,-0.735,chopping
-0.386,0.489,0.747,2.187,-4.567,-0.735,chopping
-0.386,0.489,0.747,2.415,-4.655,-0.91,chopping
-0.386,0.491,0.746,2.415,-4.655,-0.91,chopping
-0.386,0.491,0.746,2.59,-4.55,-1.015,chopping
-0.386,0.494,0.747,2.59,-4.55,-1.015,chopping
-0.386,0.494,0.747,2.572,-4.812,-1.312,chopping
-0.385,0.495,0.749,2.572,-4.812,-1.312,chopping
-0.385,0.495,0.749,2.485,-5.145,-1.557,chopping
-0.384,0.488,0.748,2.485,-5.145,-1.557,chopping
-0.384,0.488,0.748,2.572,-5.057,-1.54,chopping
-0.386,0.486,0.747,2.572,-5.057,-1.54,chopping
-0.386,0.486,0.747,2.642,-4.865,-1.382,chopping
-0.387,0.487,0.747,2.642,-4.865,-1.382,chopping
-0.387,0.487,0.747,2.73,-4.9,-1.19,chopping
-0.385,0.487,0.748,2.73,-4.9,-1.19,chopping
-0.385,0.488,0.749,2.73,-4.9,-1.19,chopping
-0.385,0.488,0.749,2.677,-4.795,-1.015,chopping
-0.385,0.489,0.749,2.677,-4.795,-1.015,chopping
-0.385,0.489,0.749,2.607,-4.777,-1.032,chopping
-0.386,0.489,0.748,2.607,-4.777,-1.032,chopping
-0.386,0.489,0.748,2.677,-4.707,-1.085,chopping
-0.386,0.49,0.747,2.677,-4.707,-1.085,chopping
-0.386,0.49,0.747,2.765,-4.725,-1.225,chopping
-0.386,0.488,0.748,2.765,-4.725,-1.225,chopping
-0.386,0.488,0.748,2.782,-4.707,-1.33,chopping
-0.384,0.488,0.749,2.782,-4.707,-1.33,chopping
-0.384,0.488,0.749,2.957,-4.69,-1.365,chopping
-0.386,0.487,0.747,2.957,-4.69,-1.365,chopping
-0.386,0.487,0.747,3.027,-4.515,-1.207,chopping
-0.386,0.486,0.748,3.027,-4.515,-1.207,chopping
-0.386,0.486,0.748,3.097,-4.322,-1.33,chopping
-0.385,0.49,0.749,3.097,-4.322,-1.33,chopping
-0.385,0.49,0.749,3.15,-4.27,-1.382,chopping
-0.384,0.49,0.749,3.15,-4.27,-1.382,chopping
-0.385,0.489,0.748,3.15,-4.27,-1.382,chopping
-0.385,0.489,0.748,3.15,-4.602,-1.312,chopping
-0.385,0.487,0.748,3.15,-4.602,-1.312,chopping
-0.385,0.487,0.748,3.15,-4.76,-1.26,chopping
-0.385,0.488,0.748,3.15,-4.76,-1.26,chopping
-0.385,0.488,0.748,3.202,-4.497,-1.295,chopping
-0.384,0.488,0.747,3.202,-4.497,-1.295,chopping
-0.384,0.488,0.747,3.255,-4.462,-1.365,chopping
-0.385,0.489,0.749,3.255,-4.462,-1.365,chopping
-0.385,0.489,0.749,3.237,-4.48,-1.435,chopping
-0.385,0.488,0.749,3.237,-4.48,-1.435,chopping
-0.385,0.488,0.749,3.325,-4.567,-1.505,chopping
-0.385,0.486,0.749,3.325,-4.567,-1.505,chopping
-0.385,0.486,0.749,3.307,-4.357,-1.575,chopping
-0.384,0.488,0.749,3.307,-4.357,-1.575,chopping
-0.384,0.488,0.749,3.325,-4.375,-1.645,chopping
-0.385,0.487,0.75,3.325,-4.375,-1.645,chopping
-0.385,0.487,0.75,3.342,-4.445,-1.662,chopping
-0.384,0.486,0.748,3.342,-4.445,-1.662,chopping
-0.384,0.487,0.749,3.342,-4.445,-1.662,chopping
-0.384,0.487,0.749,3.29,-4.41,-1.645,chopping
-0.384,0.487,0.749,3.29,-4.41,-1.645,chopping
-0.384,0.487,0.749,3.272,-4.462,-1.715,chopping
-0.385,0.486,0.749,3.272,-4.462,-1.715,chopping
-0.385,0.486,0.749,3.272,-4.497,-1.732,chopping
-0.385,0.487,0.749,3.272,-4.497,-1.732,chopping
-0.385,0.487,0.749,3.255,-4.515,-1.767,chopping
-0.384,0.488,0.751,3.255,-4.515,-1.767,chopping
-0.384,0.488,0.751,3.237,-4.602,-1.855,chopping
-0.384,0.486,0.75,3.237,-4.602,-1.855,chopping
-0.384,0.486,0.75,3.132,-4.62,-1.802,chopping
-0.384,0.486,0.75,3.132,-4.62,-1.802,chopping
-0.384,0.486,0.75,2.992,-4.637,-1.802,chopping
-0.382,0.486,0.75,2.992,-4.637,-1.802,chopping
-0.382,0.486,0.75,2.765,-4.69,-1.697,chopping
-0.383,0.487,0.751,2.765,-4.69,-1.697,chopping
-0.383,0.486,0.75,2.432,-4.97,-1.592,chopping
-0.384,0.486,0.752,2.432,-4.97,-1.592,chopping
-0.384,0.486,0.752,2.117,-5.267,-1.47,chopping
-0.384,0.483,0.75,2.117,-5.267,-1.47,chopping
-0.384,0.483,0.75,1.96,-5.285,-1.382,chopping
-0.384,0.482,0.75,1.96,-5.285,-1.382,chopping
-0.384,0.482,0.75,1.942,-4.9,-1.33,chopping
-0.385,0.485,0.749,1.942,-4.9,-1.33,chopping
-0.385,0.485,0.749,1.977,-4.76,-1.277,chopping
-0.384,0.486,0.749,1.977,-4.76,-1.277,chopping
-0.384,0.486,0.749,2.012,-4.917,-1.207,chopping
-0.385,0.485,0.751,2.012,-4.917,-1.207,chopping
-0.385,0.485,0.751,1.942,-4.812,-1.33,chopping
-0.385,0.486,0.75,1.942,-4.812,-1.33,chopping
-0.385,0.486,0.75,1.82,-4.725,-1.557,chopping
-0.383,0.485,0.75,1.82,-4.725,-1.557,chopping
-0.383,0.485,0.75,1.627,-4.55,-1.645,chopping
-0.384,0.487,0.75,1.627,-4.55,-1.645,chopping
-0.386,0.484,0.752,1.627,-4.55,-1.645,chopping
-0.386,0.484,0.752,1.47,-4.83,-1.382,chopping
-0.386,0.478,0.75,1.47,-4.83,-1.382,chopping
-0.386,0.478,0.75,1.505,-4.795,-1.032,chopping
-0.388,0.478,0.748,1.505,-4.795,-1.032,chopping
-0.388,0.478,0.748,1.662,-3.937,-0.63,chopping
-0.388,0.484,0.748,1.662,-3.937,-0.63,chopping
-0.388,0.484,0.748,1.767,-3.64,-0.507,chopping
-0.387,0.488,0.75,1.767,-3.64,-0.507,chopping
-0.387,0.488,0.75,1.767,-3.937,-0.56,chopping
-0.386,0.487,0.749,1.767,-3.937,-0.56,chopping
-0.386,0.487,0.749,1.855,-3.885,-0.7,chopping
-0.387,0.489,0.748,1.855,-3.885,-0.7,chopping
-0.387,0.489,0.748,1.96,-3.885,-0.805,chopping
-0.388,0.488,0.748,1.96,-3.885,-0.805,chopping
-0.388,0.488,0.748,2.082,-4.252,-0.997,chopping
-0.387,0.484,0.748,2.082,-4.252,-0.997,chopping
-0.387,0.484,0.748,2.222,-3.99,-0.945,chopping
-0.39,0.483,0.751,2.222,-3.99,-0.945,chopping
-0.39,0.481,0.749,2.222,-3.99,-0.945,chopping
-0.39,0.481,0.749,2.432,-3.605,-1.032,chopping
-0.39,0.485,0.748,2.432,-3.605,-1.032,chopping
-0.39,0.485,0.748,2.642,-3.027,-1.172,chopping
-0.388,0.486,0.746,2.642,-3.027,-1.172,chopping
-0.388,0.486,0.746,2.94,-3.08,-1.312,chopping
-0.39,0.484,0.747,2.94,-3.08,-1.312,chopping
-0.39,0.484,0.747,3.622,-3.202,-1.172,chopping
-0.391,0.48,0.742,3.622,-3.202,-1.172,chopping
-0.391,0.48,0.742,4.48,-2.765,-1.05,chopping
-0.392,0.486,0.742,4.48,-2.765,-1.05,chopping
-0.392,0.486,0.742,4.9,-2.835,-0.962,chopping
-0.389,0.489,0.745,4.9,-2.835,-0.962,chopping
-0.389,0.489,0.745,4.917,-4.095,-1.085,chopping
-0.382,0.486,0.742,4.917,-4.095,-1.085,chopping
-0.382,0.486,0.742,4.55,-4.812,-1.522,chopping
-0.378,0.505,0.749,4.55,-4.812,-1.522,chopping
-0.378,0.505,0.749,3.867,-6.965,-2.012,chopping
-0.372,0.52,0.751,3.867,-6.965,-2.012,chopping
-0.377,0.514,0.753,3.867,-6.965,-2.012,chopping
-0.377,0.514,0.753,2.957,-10.745,-1.942,chopping
-0.39,0.489,0.754,2.957,-10.745,-1.942,chopping
-0.39,0.489,0.754,1.837,-13.702,-1.75,chopping
-0.396,0.462,0.758,1.837,-13.702,-1.75,chopping
-0.396,0.462,0.758,1.085,-14.052,-2.1,chopping
-0.394,0.444,0.76,1.085,-14.052,-2.1,chopping
-0.394,0.444,0.76,1.085,-10.99,-2.502,chopping
-0.391,0.449,0.755,1.085,-10.99,-2.502,chopping
-0.391,0.449,0.755,1.54,-6.037,-2.432,chopping
-0.392,0.463,0.754,1.54,-6.037,-2.432,chopping
-0.392,0.463,0.754,2.1,-2.572,-1.925,chopping
-0.39,0.471,0.753,2.1,-2.572,-1.925,chopping
-0.39,0.471,0.753,2.485,-1.662,-1.89,chopping
-0.386,0.482,0.755,2.485,-1.662,-1.89,chopping
-0.386,0.482,0.755,2.73,-2.31,-2.152,chopping
-0.382,0.491,0.753,2.73,-2.31,-2.152,chopping
-0.382,0.491,0.753,2.642,-3.202,-2.24,chopping
-0.376,0.495,0.754,2.642,-3.202,-2.24,chopping
-0.375,0.492,0.754,2.642,-3.202,-2.24,chopping
-0.375,0.492,0.754,2.432,-4.497,-2.24,chopping
-0.382,0.485,0.754,2.432,-4.497,-2.24,chopping
-0.382,0.485,0.754,2.135,-5.442,-1.872,chopping
-0.387,0.476,0.753,2.135,-5.442,-1.872,chopping
-0.387,0.476,0.753,1.89,-6.23,-1.277,chopping
-0.394,0.464,0.754,1.89,-6.23,-1.277,chopping
-0.394,0.464,0.754,1.68,-6.282,-0.945,chopping
-0.396,0.462,0.755,1.68,-6.282,-0.945,chopping
-0.396,0.462,0.755,1.68,-5.18,-0.805,chopping
-0.396,0.466,0.757,1.68,-5.18,-0.805,chopping
-0.396,0.466,0.757,1.785,-3.902,-0.927,chopping
-0.391,0.468,0.749,1.785,-3.902,-0.927,chopping
-0.391,0.468,0.749,1.767,-3.255,-1.452,chopping
-0.387,0.476,0.745,1.767,-3.255,-1.452,chopping
-0.387,0.476,0.745,1.487,-3.412,-2.205,chopping
-0.389,0.493,0.754,1.487,-3.412,-2.205,chopping
-0.39,0.503,0.748,1.295,-5.897,-3.237,chopping
-0.384,0.511,0.75,1.295,-5.897,-3.237,chopping
-0.384,0.511,0.75,0.927,-9.31,-3.85,chopping
-0.386,0.508,0.748,0.927,-9.31,-3.85,chopping
-0.386,0.508,0.748,0.175,-14.017,-3.535,chopping
-0.386,0.482,0.752,0.175,-14.017,-3.535,chopping
-0.386,0.482,0.752,-0.822,-18.532,-2.782,chopping
-0.389,0.457,0.76,-0.822,-18.532,-2.782,chopping
-0.389,0.457,0.76,-1.82,-20.527,-1.732,chopping
-0.394,0.444,0.768,-1.82,-20.527,-1.732,chopping
-0.394,0.444,0.768,-2.555,-19.792,-0.647,chopping
-0.393,0.443,0.768,-2.555,-19.792,-0.647,chopping
-0.393,0.443,0.768,-3.22,-18.917,0.297,chopping
-0.395,0.439,0.764,-3.22,-18.917,0.297,chopping
-0.395,0.439,0.764,-4.112,-16.992,1.085,chopping
-0.397,0.437,0.769,-4.112,-16.992,1.085,chopping
-0.397,0.437,0.769,-4.672,-14.297,1.557,chopping
-0.403,0.439,0.77,-4.672,-14.297,1.557,chopping
-0.406,0.443,0.769,-4.672,-14.297,1.557,chopping
-0.406,0.443,0.769,-4.672,-12.512,1.697,chopping
-0.408,0.445,0.761,-4.672,-12.512,1.697,chopping
-0.408,0.445,0.761,-4.147,-11.987,1.837,chopping
-0.412,0.437,0.764,-4.147,-11.987,1.837,chopping
-0.412,0.437,0.764,-3.167,-11.357,1.61,chopping
-0.407,0.444,0.758,-3.167,-11.357,1.61,chopping
-0.407,0.444,0.758,-1.907,-9.765,1.33,chopping
-0.407,0.437,0.756,-1.907,-9.765,1.33,chopping
-0.407,0.437,0.756,-0.612,-7.21,1.295,chopping
