acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.331,0.669,0.664,1.137,8.96,-6.772,brushing
0.331,0.669,0.664,0.455,11.025,-4.637,brushing
0.336,0.677,0.653,0.455,11.025,-4.637,brushing
0.336,0.677,0.653,-0.63,11.55,-2.222,brushing
0.338,0.675,0.648,-0.63,11.55,-2.222,brushing
0.338,0.675,0.648,-1.732,13.86,-0.07,brushing
0.334,0.678,0.661,-1.732,13.86,-0.07,brushing
0.329,0.677,0.664,-1.732,13.86,-0.07,brushing
0.329,0.677,0.664,-1.592,16.31,2.275,brushing
0.336,0.684,0.662,-1.592,16.31,2.275,brushing
0.336,0.684,0.662,-0.717,20.842,4.27,brushing
0.344,0.715,0.669,-0.717,20.842,4.27,brushing
0.344,0.715,0.669,-0.052,24.552,6.387,brushing
0.335,0.748,0.681,-0.052,24.552,6.387,brushing
0.335,0.748,0.681,0.752,23.415,9.642,brushing
0.311,0.774,0.689,0.752,23.415,9.642,brushing
0.311,0.774,0.689,2.485,18.585,13.632,brushing
0.291,0.784,0.691,2.485,18.585,13.632,brushing
0.291,0.784,0.691,4.742,12.547,17.307,brushing
0.277,0.769,0.682,4.742,12.547,17.307,brushing
0.277,0.769,0.682,6.965,8.365,20.16,brushing
0.271,0.75,0.681,6.965,8.365,20.16,brushing
0.271,0.75,0.681,9.117,7.385,21.875,brushing
0.266,0.726,0.68,9.117,7.385,21.875,brushing
0.266,0.726,0.68,10.762,9.572,22.47,brushing
0.261,0.7,0.669,10.762,9.572,22.47,brushing
0.26,0.672,0.641,10.762,9.572,22.47,brushing
0.26,0.672,0.641,11.55,13.16,22.19,brushing
0.26,0.643,0.615,11.55,13.16,22.19,brushing
0.26,0.643,0.615,11.06,17.972,21.14,brushing
0.269,0.619,0.591,11.06,17.972,21.14,brushing
0.269,0.619,0.591,9.397,22.382,19.53,brushing
0.291,0.613,0.585,9.397,22.382,19.53,brushing
0.291,0.613,0.585,6.492,24.657,16.17,brushing
0.308,0.622,0.578,6.492,24.657,16.17,brushing
0.308,0.622,0.578,2.8,24.22,12.04,brushing
0.309,0.659,0.569,2.8,24.22,12.04,brushing
0.309,0.659,0.569,-1.347,20.37,7.84,brushing
0.306,0.692,0.559,-1.347,20.37,7.84,brushing
0.306,0.692,0.559,-5.722,11.182,4.725,brushing
0.305,0.711,0.558,-5.722,11.182,4.725,brushing
0.305,0.711,0.558,-9.415,0.577,2.572,brushing
0.303,0.706,0.564,-9.415,0.577,2.572,brushing
0.3,0.686,0.576,-11.445,-7.122,0.875,brushing
0.295,0.675,0.585,-11.445,-7.122,0.875,brushing
0.295,0.675,0.585,-10.955,-8.785,-1.067,brushing
0.294,0.676,0.588,-10.955,-8.785,-1.067,brushing
0.294,0.676,0.588,-8.54,-5.88,-3.115,brushing
0.291,0.687,0.595,-8.54,-5.88,-3.115,brushing
0.291,0.687,0.595,-4.987,-1.995,-5.267,brushing
0.289,0.702,0.59,-4.987,-1.995,-5.267,brushing
0.289,0.702,0.59,-0.91,1.207,-7.262,brushing
0.291,0.707,0.577,-0.91,1.207,-7.262,brushing
0.291,0.707,0.577,2.642,4.462,-8.4,brushing
0.302,0.705,0.573,2.642,4.462,-8.4,brushing
0.302,0.705,0.573,5.075,7.245,-9.135,brushing
0.318,0.711,0.58,5.075,7.245,-9.135,brushing
0.318,0.711,0.58,6.125,8.592,-9.8,brushing
0.325,0.711,0.582,6.125,8.592,-9.8,brushing
0.325,0.711,0.582,5.932,9.31,-10.237,brushing
0.331,0.71,0.578,5.932,9.31,-10.237,brushing
0.35,0.712,0.573,4.34,8.977,-9.677,brushing
0.364,0.72,0.572,4.34,8.977,-9.677,brushing
0.364,0.72,0.572,1.365,7.682,-8.225,brushing
0.367,0.724,0.566,1.365,7.682,-8.225,brushing
0.367,0.724,0.566,-2.502,5.337,-5.95,brushing
0.373,0.741,0.57,-2.502,5.337,-5.95,brushing
0.373,0.741,0.57,-7.14,1.522,-3.115,brushing
0.363,0.757,0.591,-7.14,1.522,-3.115,brushing
0.363,0.757,0.591,-11.025,-5.372,0.245,brushing
0.338,0.759,0.612,-11.025,-5.372,0.245,brushing
0.338,0.759,0.612,-11.795,-12.635,2.905,brushing
0.314,0.744,0.622,-11.795,-12.635,2.905,brushing
0.314,0.744,0.622,-8.75,-15.82,3.692,brushing
0.297,0.731,0.629,-8.75,-15.82,3.692,brushing
0.297,0.731,0.629,-3.115,-13.422,2.257,brushing
0.288,0.728,0.621,-3.115,-13.422,2.257,brushing
0.288,0.728,0.621,3.08,-7.892,-0.542,brushing
0.279,0.75,0.619,3.08,-7.892,-0.542,brushing
0.273,0.763,0.613,3.08,-7.892,-0.542,brushing
0.273,0.763,0.613,8.697,-3.237,-2.87,brushing
0.278,0.76,0.6,8.697,-3.237,-2.87,brushing
0.278,0.76,0.6,12.425,-0.892,-3.517,brushing
0.293,0.741,0.582,12.425,-0.892,-3.517,brushing
0.293,0.741,0.582,13.667,1.207,-2.695,brushing
0.317,0.716,0.559,13.667,1.207,-2.695,brushing
0.317,0.716,0.559,12.215,3.377,-1.277,brushing
0.338,0.701,0.544,12.215,3.377,-1.277,brushing
0.338,0.701,0.544,8.75,4.952,-0.28,brushing
0.352,0.704,0.539,8.75,4.952,-0.28,brushing
0.352,0.704,0.539,4.322,4.287,0.35,brushing
0.352,0.718,0.544,4.322,4.287,0.35,brushing
0.352,0.718,0.544,0.28,0.245,0.7,brushing
0.346,0.729,0.546,0.28,0.245,0.7,brushing
0.346,0.729,0.546,-2.66,-5.46,1.085,brushing
0.335,0.725,0.544,-2.66,-5.46,1.085,brushing
0.335,0.725,0.544,-4.182,-8.75,1.365,brushing
0.326,0.717,0.55,-4.182,-8.75,1.365,brushing
0.323,0.718,0.559,-4.182,-8.75,1.365,brushing
0.323,0.718,0.559,-4.27,-8.312,1.277,brushing
0.323,0.725,0.557,-4.27,-8.312,1.277,brushing
0.323,0.725,0.557,-3.885,-4.952,1.067,brushing
0.324,0.747,0.566,-3.885,-4.952,1.067,brushing
0.324,0.747,0.566,-3.132,-1.102,0.962,brushing
0.326,0.762,0.571,-3.132,-1.102,0.962,brushing
0.326,0.762,0.571,-2.642,0.525,1.697,brushing
0.326,0.773,0.577,-2.642,0.525,1.697,brushing
0.326,0.773,0.577,-2.327,0.98,3.08,brushing
0.329,0.779,0.581,-2.327,0.98,3.08,brushing
0.329,0.779,0.581,-2.187,0.805,5.005,brushing
0.331,0.777,0.581,-2.187,0.805,5.005,brushing
0.331,0.777,0.581,-2.24,0.402,6.93,brushing
0.329,0.779,0.585,-2.24,0.402,6.93,brushing
0.329,0.779,0.585,-1.855,-0.28,8.715,brushing
0.325,0.771,0.594,-1.855,-0.28,8.715,brushing
0.325,0.771,0.594,-0.997,-0.035,10.115,brushing
0.323,0.763,0.592,-0.997,-0.035,10.115,brushing
0.323,0.753,0.593,-0.997,-0.035,10.115,brushing
0.323,0.753,0.593,0.28,0.612,10.885,brushing
0.319,0.74,0.589,0.28,0.612,10.885,brushing
0.319,0.74,0.589,1.592,1.015,10.937,brushing
0.32,0.731,0.576,1.592,1.015,10.937,brushing
0.32,0.731,0.576,2.59,1.12,10.465,brushing
0.324,0.725,0.568,2.59,1.12,10.465,brushing
0.324,0.725,0.568,3.045,1.102,9.957,brushing
0.322,0.715,0.56,3.045,1.102,9.957,brushing
0.322,0.715,0.56,2.975,1.4,9.257,brushing
0.323,0.712,0.557,2.975,1.4,9.257,brushing
0.323,0.712,0.557,2.607,0.822,8.207,brushing
0.327,0.713,0.555,2.607,0.822,8.207,brushing
0.327,0.713,0.555,2.03,-0.525,7,brushing
0.328,0.7,0.546,2.03,-0.525,7,brushing
0.328,0.7,0.546,1.295,-0.455,5.617,brushing
0.331,0.707,0.544,1.295,-0.455,5.617,brushing
0.33,0.71,0.544,0.245,-1.19,4.48,brushing
0.328,0.718,0.544,0.245,-1.19,4.48,brushing
0.328,0.718,0.544,-1.207,-2.047,3.692,brushing
0.327,0.729,0.549,-1.207,-2.047,3.692,brushing
0.327,0.729,0.549,-2.66,-3.325,3.325,brushing
0.324,0.734,0.555,-2.66,-3.325,3.325,brushing
0.324,0.734,0.555,-3.867,-4.812,3.115,brushing
0.321,0.74,0.562,-3.867,-4.812,3.115,brushing
0.321,0.74,0.562,-4.48,-5.582,3.185,brushing
0.321,0.743,0.572,-4.48,-5.582,3.185,brushing
0.321,0.743,0.572,-4.62,-5.53,3.535,brushing
0.324,0.743,0.58,-4.62,-5.53,3.535,brushing
0.324,0.743,0.58,-4.34,-4.567,3.92,brushing
0.33,0.743,0.586,-4.34,-4.567,3.92,brushing
0.33,0.743,0.586,-3.92,-3.062,4.322,brushing
0.333,0.743,0.591,-3.92,-3.062,4.322,brushing
0.333,0.743,0.591,-3.395,-1.837,4.795,brushing
0.337,0.746,0.599,-3.395,-1.837,4.795,brushing
0.336,0.748,0.61,-3.395,-1.837,4.795,brushing
0.336,0.748,0.61,-2.625,-1.417,5.232,brushing
0.336,0.743,0.612,-2.625,-1.417,5.232,brushing
0.336,0.743,0.612,-1.592,-1.837,5.862,brushing
0.338,0.74,0.614,-1.592,-1.837,5.862,brushing
0.338,0.74,0.614,-0.472,-2.87,6.492,brushing
0.341,0.729,0.614,-0.472,-2.87,6.492,brushing
0.341,0.729,0.614,0.647,-3.552,6.842,brushing
0.341,0.728,0.615,0.647,-3.552,6.842,brushing
0.341,0.728,0.615,1.68,-3.902,7.122,brushing
0.34,0.728,0.62,1.68,-3.902,7.122,brushing
0.34,0.728,0.62,2.835,-5.285,7.35,brushing
0.34,0.72,0.618,2.835,-5.285,7.35,brushing
0.34,0.72,0.618,3.972,-6.685,7.105,brushing
0.34,0.713,0.607,3.972,-6.685,7.105,brushing
0.34,0.713,0.607,4.707,-6.877,6.247,brushing
0.335,0.714,0.598,4.707,-6.877,6.247,brushing
0.335,0.714,0.598,5.582,-6.842,4.952,brushing
0.331,0.707,0.595,5.582,-6.842,4.952,brushing
0.33,0.693,0.595,5.582,-6.842,4.952,brushing
0.33,0.693,0.595,6.72,-8.75,3.412,brushing
0.332,0.681,0.597,6.72,-8.75,3.412,brushing
0.332,0.681,0.597,7.927,-12.18,1.82,brushing
0.336,0.676,0.59,7.927,-12.18,1.82,brushing
0.336,0.676,0.59,8.785,-13.405,0.192,brushing
0.339,0.688,0.584,8.785,-13.405,0.192,brushing
0.339,0.688,0.584,8.89,-12.145,-1.365,brushing
0.339,0.703,0.578,8.89,-12.145,-1.365,brushing
0.339,0.703,0.578,8.47,-11.9,-2.642,brushing
0.339,0.717,0.57,8.47,-11.9,-2.642,brushing
0.339,0.717,0.57,7.542,-12.635,-3.71,brushing
0.339,0.72,0.563,7.542,-12.635,-3.71,brushing
0.339,0.72,0.563,6.387,-13.597,-4.48,brushing
0.341,0.712,0.559,6.387,-13.597,-4.48,brushing
0.341,0.712,0.559,5.145,-13.545,-5.197,brushing
0.34,0.709,0.556,5.145,-13.545,-5.197,brushing
0.34,0.709,0.556,4.077,-12.792,-5.722,brushing
0.34,0.704,0.554,4.077,-12.792,-5.722,brushing
0.344,0.701,0.55,4.077,-12.792,-5.722,brushing
0.344,0.701,0.55,3.255,-11.515,-6.317,brushing
0.344,0.698,0.551,3.255,-11.515,-6.317,brushing
0.344,0.698,0.551,2.485,-10.062,-6.755,brushing
0.347,0.695,0.548,2.485,-10.062,-6.755,brushing
0.347,0.695,0.548,1.837,-8.767,-7.157,brushing
0.348,0.696,0.547,1.837,-8.767,-7.157,brushing
0.348,0.696,0.547,1.032,-7.332,-7.542,brushing
0.348,0.703,0.548,1.032,-7.332,-7.542,brushing
0.348,0.703,0.548,0.192,-6.072,-7.665,brushing
0.351,0.704,0.546,0.192,-6.072,-7.665,brushing
0.351,0.704,0.546,-0.98,-5.075,-7.84,brushing
0.353,0.711,0.554,-0.98,-5.075,-7.84,brushing
0.353,0.711,0.554,-2.17,-4.567,-7.752,brushing
0.352,0.717,0.562,-2.17,-4.567,-7.752,brushing
0.352,0.717,0.562,-3.377,-4.27,-7.245,brushing
0.348,0.722,0.575,-3.377,-4.27,-7.245,brushing
0.348,0.722,0.575,-4.182,-4.077,-6.352,brushing
0.342,0.717,0.585,-4.182,-4.077,-6.352,brushing
0.342,0.709,0.584,-4.182,-4.077,-6.352,brushing
0.342,0.709,0.584,-4.462,-3.552,-5.337,brushing
0.342,0.703,0.581,-4.462,-3.552,-5.337,brushing
0.342,0.703,0.581,-4.655,-2.257,-4.76,brushing
0.342,0.706,0.58,-4.655,-2.257,-4.76,brushing
0.342,0.706,0.58,-4.917,-0.857,-4.672,brushing
0.338,0.713,0.587,-4.917,-0.857,-4.672,brushing
0.338,0.713,0.587,-5.32,-1.12,-4.795,brushing
0.337,0.716,0.593,-5.32,-1.12,-4.795,brushing
0.337,0.716,0.593,-5.617,-2.187,-5.127,brushing
0.338,0.712,0.597,-5.617,-2.187,-5.127,brushing
0.338,0.712,0.597,-5.88,-2.817,-5.512,brushing
0.338,0.717,0.598,-5.88,-2.817,-5.512,brushing
0.338,0.717,0.598,-6.317,-3.797,-5.687,brushing
0.335,0.721,0.599,-6.317,-3.797,-5.687,brushing
0.335,0.721,0.599,-6.685,-5.39,-5.39,brushing
0.331,0.724,0.6,-6.685,-5.39,-5.39,brushing
0.327,0.727,0.603,-6.737,-6.825,-4.83,brushing
0.318,0.734,0.608,-6.737,-6.825,-4.83,brushing
0.318,0.734,0.608,-6.317,-8.19,-4.287,brushing
0.31,0.739,0.613,-6.317,-8.19,-4.287,brushing
0.31,0.739,0.613,-5.32,-9.537,-3.587,brushing
0.305,0.735,0.615,-5.32,-9.537,-3.587,brushing
0.305,0.735,0.615,-3.85,-10.71,-2.992,brushing
0.303,0.726,0.615,-3.85,-10.71,-2.992,brushing
0.303,0.726,0.615,-2.187,-11.042,-2.625,brushing
0.304,0.717,0.611,-2.187,-11.042,-2.625,brushing
0.304,0.717,0.611,-0.647,-9.852,-2.572,brushing
0.307,0.717,0.603,-0.647,-9.852,-2.572,brushing
0.307,0.717,0.603,0.052,-8.452,-2.485,brushing
0.307,0.72,0.595,0.052,-8.452,-2.485,brushing
0.307,0.72,0.595,-0.14,-8.312,-2.135,brushing
0.305,0.72,0.592,-0.14,-8.312,-2.135,brushing
0.305,0.72,0.592,-0.735,-8.872,-1.662,brushing
0.304,0.715,0.592,-0.735,-8.872,-1.662,brushing
0.301,0.71,0.597,-0.735,-8.872,-1.662,brushing
0.301,0.71,0.597,-1.452,-8.225,-1.207,brushing
0.299,0.713,0.603,-1.452,-8.225,-1.207,brushing
0.299,0.713,0.603,-1.872,-6.685,-0.962,brushing
0.296,0.715,0.608,-1.872,-6.685,-0.962,brushing
0.296,0.715,0.608,-1.995,-5.81,-0.682,brushing
0.293,0.704,0.6,-1.995,-5.81,-0.682,brushing
0.293,0.704,0.6,-2.275,-5.845,-0.595,brushing
0.287,0.692,0.586,-2.275,-5.845,-0.595,brushing
0.287,0.692,0.586,-2.73,-4.042,-0.752,brushing
0.281,0.701,0.595,-2.73,-4.042,-0.752,brushing
0.281,0.701,0.595,-2.485,0.07,-0.875,brushing
0.281,0.708,0.612,-2.485,0.07,-0.875,brushing
0.281,0.708,0.612,-1.312,4.235,-1.19,brushing
0.282,0.718,0.635,-1.312,4.235,-1.19,brushing
0.282,0.718,0.635,0.735,5.757,-1.592,brushing
0.286,0.725,0.643,0.735,5.757,-1.592,brushing
0.286,0.725,0.643,2.66,3.832,-1.557,brushing
0.288,0.722,0.637,2.66,3.832,-1.557,brushing
0.288,0.715,0.627,2.66,3.832,-1.557,brushing
0.288,0.715,0.627,3.885,0.822,-1.662,brushing
0.287,0.713,0.619,3.885,0.822,-1.662,brushing
0.287,0.713,0.619,4.392,-1.925,-1.82,brushing
0.288,0.71,0.611,4.392,-1.925,-1.82,brushing
0.288,0.71,0.611,4.322,-3.71,-2.222,brushing
0.289,0.714,0.606,4.322,-3.71,-2.222,brushing
0.289,0.714,0.606,3.692,-4.235,-2.765,brushing
0.288,0.721,0.605,3.692,-4.235,-2.765,brushing
0.288,0.721,0.605,2.87,-5.11,-3.237,brushing
0.285,0.727,0.608,2.87,-5.11,-3.237,brushing
0.285,0.727,0.608,2.257,-6.597,-3.377,brushing
0.286,0.722,0.607,2.257,-6.597,-3.377,brushing
0.286,0.722,0.607,2.065,-7.315,-3.5,brushing
0.288,0.721,0.603,2.065,-7.315,-3.5,brushing
0.288,0.721,0.603,2.065,-7.052,-3.517,brushing
0.29,0.718,0.595,2.065,-7.052,-3.517,brushing
0.29,0.718,0.595,2.1,-6.632,-3.622,brushing
0.289,0.72,0.592,2.1,-6.632,-3.622,brushing
0.289,0.721,0.594,2.1,-6.632,-3.622,brushing
0.289,0.721,0.594,2.397,-6.37,-3.657,brushing
0.291,0.72,0.593,2.397,-6.37,-3.657,brushing
0.291,0.72,0.593,2.835,-6.247,-3.692,brushing
0.29,0.721,0.59,2.835,-6.247,-3.692,brushing
0.29,0.721,0.59,3.132,-5.722,-3.622,brushing
0.291,0.724,0.591,3.132,-5.722,-3.622,brushing
0.291,0.724,0.591,3.29,-4.69,-3.447,brushing
0.291,0.726,0.59,3.29,-4.69,-3.447,brushing
0.291,0.726,0.59,3.185,-3.832,-3.045,brushing
0.292,0.731,0.592,3.185,-3.832,-3.045,brushing
0.292,0.731,0.592,2.87,-3.43,-2.555,brushing
0.292,0.732,0.594,2.87,-3.43,-2.555,brushing
0.292,0.732,0.594,2.362,-3.517,-2.152,brushing
0.289,0.732,0.6,2.362,-3.517,-2.152,brushing
0.289,0.732,0.6,2.1,-3.622,-1.82,brushing
0.286,0.728,0.604,2.1,-3.622,-1.82,brushing
0.286,0.728,0.604,2.03,-3.447,-1.452,brushing
0.285,0.723,0.606,2.03,-3.447,-1.452,brushing
0.284,0.719,0.608,2.03,-3.447,-1.452,brushing
0.284,0.719,0.608,2.117,-3.08,-1.26,brushing
0.283,0.717,0.608,2.117,-3.08,-1.26,brushing
0.283,0.717,0.608,2.257,-3.43,-1.33,brushing
0.28,0.715,0.608,2.257,-3.43,-1.33,brushing
0.28,0.715,0.608,2.467,-4.147,-1.557,brushing
0.279,0.716,0.612,2.467,-4.147,-1.557,brushing
0.279,0.716,0.612,2.73,-4.777,-2.012,brushing
0.279,0.713,0.615,2.73,-4.777,-2.012,brushing
0.279,0.713,0.615,3.08,-4.97,-2.52,brushing
0.281,0.711,0.615,3.08,-4.97,-2.52,brushing
0.281,0.711,0.615,3.517,-4.725,-2.905,brushing
0.283,0.714,0.615,3.517,-4.725,-2.905,brushing
0.283,0.714,0.615,3.85,-4.795,-3.185,brushing
0.285,0.719,0.616,3.85,-4.795,-3.185,brushing
0.285,0.719,0.616,4.095,-5.355,-3.43,brushing
0.286,0.72,0.616,4.095,-5.355,-3.43,brushing
0.288,0.722,0.614,4.305,-5.915,-3.675,brushing
0.287,0.723,0.611,4.305,-5.915,-3.675,brushing
0.287,0.723,0.611,4.34,-6.352,-3.832,brushing
0.286,0.727,0.616,4.34,-6.352,-3.832,brushing
0.286,0.727,0.616,4.585,-6.597,-3.955,brushing
0.284,0.727,0.616,4.585,-6.597,-3.955,brushing
0.284,0.727,0.616,5.127,-6.702,-4.2,brushing
0.284,0.728,0.613,5.127,-6.702,-4.2,brushing
0.284,0.728,0.613,5.722,-6.562,-4.602,brushing
0.284,0.73,0.61,5.722,-6.562,-4.602,brushing
0.284,0.73,0.61,6.212,-6.58,-4.76,brushing
0.284,0.732,0.609,6.212,-6.58,-4.76,brushing
0.284,0.732,0.609,6.58,-6.65,-4.567,brushing
0.28,0.734,0.609,6.58,-6.65,-4.567,brushing
0.28,0.734,0.609,6.947,-6.825,-4.025,brushing
0.283,0.731,0.605,6.947,-6.825,-4.025,brushing
0.283,0.731,0.605,6.912,-6.86,-3.5,brushing
0.284,0.729,0.604,6.912,-6.86,-3.5,brushing
0.285,0.722,0.601,6.912,-6.86,-3.5,brushing
0.285,0.722,0.601,6.702,-6.825,-3.36,brushing
0.283,0.724,0.602,6.702,-6.825,-3.36,brushing
0.283,0.724,0.602,6.125,-6.632,-3.43,brushing
0.282,0.724,0.607,6.125,-6.632,-3.43,brushing
0.282,0.724,0.607,5.477,-7.07,-3.167,brushing
0.281,0.716,0.612,5.477,-7.07,-3.167,brushing
0.281,0.716,0.612,4.742,-8.015,-2.607,brushing
0.282,0.71,0.615,4.742,-8.015,-2.607,brushing
0.282,0.71,0.615,4.305,-8.26,-2.187,brushing
0.282,0.708,0.616,4.305,-8.26,-2.187,brushing
0.282,0.708,0.616,4.007,-8.26,-2.082,brushing
0.28,0.708,0.621,4.007,-8.26,-2.082,brushing
0.28,0.708,0.621,4.042,-8.75,-2.222,brushing
0.278,0.706,0.627,4.042,-8.75,-2.222,brushing
0.278,0.706,0.627,4.445,-9.467,-2.642,brushing
0.277,0.705,0.626,4.445,-9.467,-2.642,brushing
0.277,0.705,0.626,4.917,-9.957,-3.115,brushing
0.275,0.707,0.63,4.917,-9.957,-3.115,brushing
0.275,0.709,0.634,4.917,-9.957,-3.115,brushing
0.275,0.709,0.634,5.582,-10.587,-3.71,brushing
0.275,0.711,0.637,5.582,-10.587,-3.71,brushing
0.275,0.711,0.637,6.422,-10.85,-4.357,brushing
0.279,0.711,0.635,6.422,-10.85,-4.357,brushing
0.279,0.711,0.635,7.297,-10.902,-4.812,brushing
0.285,0.711,0.634,7.297,-10.902,-4.812,brushing
0.285,0.711,0.634,8.015,-10.395,-5.11,brushing
0.291,0.715,0.632,8.015,-10.395,-5.11,brushing
0.291,0.715,0.632,8.522,-9.94,-5.25,brushing
0.292,0.721,0.629,8.522,-9.94,-5.25,brushing
0.292,0.721,0.629,8.96,-10.36,-5.022,brushing
0.298,0.717,0.625,8.96,-10.36,-5.022,brushing
0.298,0.717,0.625,9.485,-10.815,-4.742,brushing
