acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.073,0.59,0.79,-14.262,-4.375,19.285,pick_drop
-0.07,0.599,0.785,-14.262,-4.375,19.285,pick_drop
-0.07,0.599,0.785,-14.84,-5.897,19.985,pick_drop
-0.072,0.612,0.794,-14.84,-5.897,19.985,pick_drop
-0.072,0.612,0.794,-15.82,-8.382,19.932,pick_drop
-0.07,0.6,0.782,-15.82,-8.382,19.932,pick_drop
-0.07,0.6,0.782,-16.432,-11.147,19.11,pick_drop
-0.068,0.591,0.775,-16.432,-11.147,19.11,pick_drop
-0.068,0.591,0.775,-16.782,-11.812,17.465,pick_drop
-0.086,0.589,0.782,-16.782,-11.812,17.465,pick_drop
-0.086,0.589,0.782,-15.82,-11.952,14.56,pick_drop
-0.089,0.556,0.771,-15.82,-11.952,14.56,pick_drop
-0.089,0.556,0.771,-13.597,-8.68,12.215,pick_drop
-0.096,0.556,0.778,-13.597,-8.68,12.215,pick_drop
-0.096,0.556,0.778,-10.762,-4.252,10.92,pick_drop
-0.087,0.567,0.775,-10.762,-4.252,10.92,pick_drop
-0.079,0.573,0.785,-10.762,-4.252,10.92,pick_drop
-0.079,0.573,0.785,-8.907,-2.922,11.34,pick_drop
-0.086,0.583,0.798,-8.907,-2.922,11.34,pick_drop
-0.086,0.583,0.798,-8.54,-5.18,12.355,pick_drop
-0.089,0.576,0.801,-8.54,-5.18,12.355,pick_drop
-0.089,0.576,0.801,-8.505,-10.377,13.23,pick_drop
-0.094,0.567,0.807,-8.505,-10.377,13.23,pick_drop
-0.094,0.567,0.807,-8.067,-14.157,13.702,pick_drop
-0.096,0.558,0.806,-8.067,-14.157,13.702,pick_drop
-0.096,0.558,0.806,-6.877,-15.995,13.562,pick_drop
-0.098,0.551,0.808,-6.877,-15.995,13.562,pick_drop
-0.098,0.551,0.808,-5.092,-16.712,12.512,pick_drop
-0.098,0.539,0.809,-5.092,-16.712,12.512,pick_drop
-0.098,0.539,0.809,-3.115,-16.047,10.727,pick_drop
-0.097,0.535,0.813,-3.115,-16.047,10.727,pick_drop
-0.097,0.535,0.813,-0.945,-14.91,8.505,pick_drop
-0.099,0.532,0.818,-0.945,-14.91,8.505,pick_drop
-0.099,0.532,0.818,1.452,-14.122,5.582,pick_drop
-0.105,0.523,0.819,1.452,-14.122,5.582,pick_drop
-0.106,0.514,0.818,1.452,-14.122,5.582,pick_drop
-0.106,0.514,0.818,4.182,-11.952,2.415,pick_drop
-0.103,0.513,0.818,4.182,-11.952,2.415,pick_drop
-0.103,0.513,0.818,7.052,-8.855,-0.752,pick_drop
-0.094,0.514,0.813,7.052,-8.855,-0.752,pick_drop
-0.094,0.514,0.813,9.572,-6.772,-3.832,pick_drop
-0.087,0.519,0.812,9.572,-6.772,-3.832,pick_drop
-0.087,0.519,0.812,11.2,-5.74,-6.37,pick_drop
-0.083,0.529,0.819,11.2,-5.74,-6.37,pick_drop
-0.083,0.529,0.819,11.952,-5.897,-8.225,pick_drop
-0.08,0.537,0.827,11.952,-5.897,-8.225,pick_drop
-0.08,0.537,0.827,12.32,-7.017,-9.292,pick_drop
-0.072,0.538,0.822,12.32,-7.017,-9.292,pick_drop
-0.072,0.538,0.822,11.952,-7.63,-9.677,pick_drop
-0.072,0.545,0.82,11.952,-7.63,-9.677,pick_drop
-0.072,0.545,0.82,10.885,-8.61,-9.712,pick_drop
-0.073,0.545,0.815,10.885,-8.61,-9.712,pick_drop
-0.078,0.548,0.813,9.502,-9.625,-9.555,pick_drop
-0.082,0.545,0.808,9.502,-9.625,-9.555,pick_drop
-0.082,0.545,0.808,8.155,-10.92,-9.24,pick_drop
-0.085,0.542,0.801,8.155,-10.92,-9.24,pick_drop
-0.085,0.542,0.801,6.912,-12.197,-8.47,pick_drop
-0.089,0.533,0.794,6.912,-12.197,-8.47,pick_drop
-0.089,0.533,0.794,5.477,-13.842,-7.892,pick_drop
-0.099,0.543,0.81,5.477,-13.842,-7.892,pick_drop
-0.099,0.543,0.81,4.375,-15.627,-7.402,pick_drop
-0.093,0.51,0.789,4.375,-15.627,-7.402,pick_drop
-0.093,0.51,0.789,3.255,-17.465,-6.93,pick_drop
-0.107,0.512,0.801,3.255,-17.465,-6.93,pick_drop
-0.107,0.512,0.801,2.432,-17.412,-6.352,pick_drop
-0.109,0.493,0.792,2.432,-17.412,-6.352,pick_drop
-0.109,0.493,0.792,1.417,-17.29,-6.195,pick_drop
-0.118,0.476,0.798,1.417,-17.29,-6.195,pick_drop
-0.118,0.476,0.798,0.945,-16.625,-6.86,pick_drop
-0.126,0.467,0.807,0.945,-16.625,-6.86,pick_drop
-0.135,0.451,0.819,0.542,-17.08,-8.12,pick_drop
-0.143,0.451,0.851,0.542,-17.08,-8.12,pick_drop
-0.143,0.451,0.851,0.542,-16.257,-9.905,pick_drop
-0.138,0.448,0.874,0.542,-16.257,-9.905,pick_drop
-0.138,0.448,0.874,1.172,-13.58,-11.97,pick_drop
-0.13,0.448,0.867,1.172,-13.58,-11.97,pick_drop
-0.13,0.448,0.867,2.327,-9.642,-13.055,pick_drop
-0.115,0.438,0.849,2.327,-9.642,-13.055,pick_drop
-0.115,0.438,0.849,3.57,-5.985,-13.002,pick_drop
-0.104,0.447,0.855,3.57,-5.985,-13.002,pick_drop
-0.104,0.447,0.855,4.602,-4.34,-13.02,pick_drop
-0.093,0.453,0.868,4.602,-4.34,-13.02,pick_drop
-0.093,0.453,0.868,5.757,-5.512,-13.212,pick_drop
-0.087,0.452,0.878,5.757,-5.512,-13.212,pick_drop
-0.087,0.452,0.878,6.912,-5.775,-13.422,pick_drop
-0.086,0.448,0.88,6.912,-5.775,-13.422,pick_drop
-0.086,0.448,0.88,7.997,-4.112,-13.37,pick_drop
-0.089,0.458,0.888,7.997,-4.112,-13.37,pick_drop
-0.092,0.466,0.89,7.997,-4.112,-13.37,pick_drop
-0.092,0.466,0.89,8.96,-3.15,-12.897,pick_drop
-0.097,0.468,0.878,8.96,-3.15,-12.897,pick_drop
-0.097,0.468,0.878,9.415,-3.605,-12.442,pick_drop
-0.101,0.459,0.85,9.415,-3.605,-12.442,pick_drop
-0.101,0.459,0.85,9.152,-4.55,-11.707,pick_drop
-0.111,0.45,0.828,9.152,-4.55,-11.707,pick_drop
-0.111,0.45,0.828,8.12,-5.897,-10.78,pick_drop
-0.117,0.434,0.809,8.12,-5.897,-10.78,pick_drop
-0.117,0.434,0.809,7.052,-7.297,-10.29,pick_drop
-0.132,0.421,0.808,7.052,-7.297,-10.29,pick_drop
-0.132,0.421,0.808,6.44,-6.65,-10.71,pick_drop
-0.162,0.414,0.892,6.44,-6.65,-10.71,pick_drop
-0.162,0.414,0.892,8.312,1.925,-10.902,pick_drop
-0.155,0.426,0.935,8.312,1.925,-10.902,pick_drop
-0.155,0.426,0.935,11.48,14.385,-10.657,pick_drop
-0.115,0.469,0.888,11.48,14.385,-10.657,pick_drop
-0.115,0.469,0.888,12.827,18.305,-9.905,pick_drop
-0.086,0.485,0.831,12.827,18.305,-9.905,pick_drop
-0.078,0.498,0.816,12.827,18.305,-9.905,pick_drop
-0.078,0.498,0.816,12.145,14.647,-10.01,pick_drop
-0.079,0.513,0.82,12.145,14.647,-10.01,pick_drop
-0.079,0.513,0.82,10.622,8.452,-10.237,pick_drop
-0.082,0.522,0.829,10.622,8.452,-10.237,pick_drop
-0.082,0.522,0.829,9.292,2.922,-10.027,pick_drop
-0.086,0.535,0.831,9.292,2.922,-10.027,pick_drop
-0.086,0.535,0.831,8.487,0.052,-8.977,pick_drop
-0.083,0.535,0.821,8.487,0.052,-8.977,pick_drop
-0.083,0.535,0.821,7.665,-1.68,-6.965,pick_drop
-0.08,0.533,0.812,7.665,-1.68,-6.965,pick_drop
-0.08,0.533,0.812,6.23,-3.29,-5.145,pick_drop
-0.085,0.533,0.813,6.23,-3.29,-5.145,pick_drop
-0.085,0.533,0.813,4.567,-5.827,-3.762,pick_drop
-0.093,0.525,0.815,4.567,-5.827,-3.762,pick_drop
-0.093,0.525,0.815,3.202,-8.225,-2.695,pick_drop
-0.098,0.515,0.819,3.202,-8.225,-2.695,pick_drop
-0.098,0.515,0.819,2.152,-9.782,-1.837,pick_drop
-0.104,0.507,0.825,2.152,-9.782,-1.837,pick_drop
-0.105,0.498,0.828,2.152,-9.782,-1.837,pick_drop
-0.105,0.498,0.828,1.365,-10.955,-1.242,pick_drop
-0.109,0.489,0.832,1.365,-10.955,-1.242,pick_drop
-0.109,0.489,0.832,0.63,-11.847,-0.91,pick_drop
-0.111,0.473,0.836,0.63,-11.847,-0.91,pick_drop
-0.111,0.473,0.836,0.087,-11.585,-0.822,pick_drop
-0.118,0.461,0.852,0.087,-11.585,-0.822,pick_drop
-0.118,0.461,0.852,0.192,-8.085,-0.77,pick_drop
-0.119,0.459,0.868,0.192,-8.085,-0.77,pick_drop
-0.119,0.459,0.868,1.365,-2.87,-0.525,pick_drop
-0.108,0.465,0.872,1.365,-2.87,-0.525,pick_drop
-0.108,0.465,0.872,2.8,0.472,-0.052,pick_drop
