acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.139,0.571,0.785,1.767,-1.837,-0.945,chopping
-0.139,0.569,0.777,1.767,-1.837,-0.945,chopping
-0.139,0.569,0.777,1.435,-2.205,-0.332,chopping
-0.136,0.592,0.766,1.435,-2.205,-0.332,chopping
-0.136,0.592,0.766,0.735,-1.47,0.997,chopping
-0.143,0.595,0.772,0.735,-1.47,0.997,chopping
-0.143,0.595,0.772,-0.35,-2.8,2.555,chopping
-0.15,0.555,0.763,-0.35,-2.8,2.555,chopping
-0.15,0.555,0.763,-1.522,-3.815,3.517,chopping
-0.143,0.584,0.764,-1.522,-3.815,3.517,chopping
-0.143,0.584,0.764,-1.732,1.05,5.547,chopping
-0.145,0.645,0.808,-1.732,1.05,5.547,chopping
-0.145,0.645,0.808,-0.962,-2.082,8.295,chopping
-0.161,0.648,0.836,-0.962,-2.082,8.295,chopping
-0.161,0.648,0.836,0.997,-12.232,10.535,chopping
-0.168,0.595,0.833,0.997,-12.232,10.535,chopping
-0.168,0.595,0.833,3.307,-14.315,12.022,chopping
-0.158,0.567,0.798,3.307,-14.315,12.022,chopping
-0.158,0.567,0.798,4.532,-8.995,12.775,chopping
-0.153,0.553,0.791,4.532,-8.995,12.775,chopping
-0.143,0.541,0.796,4.532,-8.995,12.775,chopping
-0.143,0.541,0.796,4.952,-6.895,11.445,chopping
-0.135,0.552,0.808,4.952,-6.895,11.445,chopping
-0.135,0.552,0.808,5.512,-7.927,9.327,chopping
-0.128,0.551,0.809,5.512,-7.927,9.327,chopping
-0.128,0.551,0.809,6.282,-11.48,8.312,chopping
-0.126,0.532,0.801,6.282,-11.48,8.312,chopping
-0.126,0.532,0.801,6.895,-14.122,7.49,chopping
-0.126,0.526,0.788,6.895,-14.122,7.49,chopping
-0.126,0.526,0.788,7.297,-14.595,6.93,chopping
-0.126,0.531,0.778,7.297,-14.595,6.93,chopping
-0.126,0.531,0.778,6.23,-19.04,5.197,chopping
-0.127,0.557,0.784,6.23,-19.04,5.197,chopping
-0.127,0.557,0.784,4.497,-29.75,3.517,chopping
-0.144,0.56,0.785,4.497,-29.75,3.517,chopping
-0.144,0.56,0.785,2.677,-39.165,2.52,chopping
-0.14,0.567,0.739,2.677,-39.165,2.52,chopping
-0.14,0.567,0.739,-0.875,-40.985,3.605,chopping
-0.114,0.589,0.708,-0.875,-40.985,3.605,chopping
-0.108,0.576,0.711,-0.875,-40.985,3.605,chopping
-0.108,0.576,0.711,-5.967,-45.92,5.687,chopping
-0.106,0.533,0.743,-5.967,-45.92,5.687,chopping
-0.106,0.533,0.743,-10.43,-46.55,7.752,chopping
-0.127,0.486,0.798,-10.43,-46.55,7.752,chopping
-0.127,0.486,0.798,-11.147,-30.8,10.745,chopping
-0.111,0.518,0.758,-11.147,-30.8,10.745,chopping
-0.111,0.518,0.758,-12.092,-29.75,10.307,chopping
-0.128,0.466,0.807,-12.092,-29.75,10.307,chopping
-0.128,0.466,0.807,-13.737,-40.967,7.175,chopping
-0.138,0.389,0.865,-13.737,-40.967,7.175,chopping
-0.138,0.389,0.865,-11.69,-31.465,5.74,chopping
-0.143,0.396,0.91,-11.69,-31.465,5.74,chopping
-0.143,0.396,0.91,-7.472,-13.772,5.897,chopping
-0.153,0.447,0.937,-7.472,-13.772,5.897,chopping
-0.153,0.447,0.937,-3.85,-5.337,6.055,chopping
-0.139,0.458,0.911,-3.85,-5.337,6.055,chopping
-0.127,0.461,0.883,-2.415,-1.102,6.597,chopping
-0.126,0.454,0.856,-2.415,-1.102,6.597,chopping
-0.126,0.454,0.856,-2.957,1.19,7.367,chopping
-0.129,0.459,0.861,-2.957,1.19,7.367,chopping
-0.129,0.459,0.861,-3.972,1.505,7.472,chopping
-0.134,0.467,0.869,-3.972,1.505,7.472,chopping
-0.134,0.467,0.869,-3.99,0.962,7.385,chopping
-0.14,0.478,0.872,-3.99,0.962,7.385,chopping
-0.14,0.478,0.872,-2.625,0.14,7.035,chopping
-0.142,0.48,0.87,-2.625,0.14,7.035,chopping
-0.142,0.48,0.87,-0.35,0.63,6.772,chopping
-0.149,0.474,0.868,-0.35,0.63,6.772,chopping
-0.149,0.474,0.868,2.152,2.625,6.58,chopping
-0.156,0.477,0.862,2.152,2.625,6.58,chopping
-0.156,0.477,0.862,4.707,6.02,6.212,chopping
-0.151,0.49,0.849,4.707,6.02,6.212,chopping
-0.151,0.49,0.849,6.44,8.505,6.247,chopping
-0.139,0.49,0.837,6.44,8.505,6.247,chopping
-0.13,0.484,0.835,7.07,10.867,6.195,chopping
-0.123,0.476,0.84,7.07,10.867,6.195,chopping
-0.123,0.476,0.84,7.227,17.237,6.265,chopping
-0.121,0.489,0.838,7.227,17.237,6.265,chopping
-0.121,0.489,0.838,7.962,28.07,7.157,chopping
-0.12,0.521,0.825,7.962,28.07,7.157,chopping
-0.12,0.521,0.825,8.855,36.575,8.925,chopping
-0.122,0.468,0.733,8.855,36.575,8.925,chopping
-0.122,0.468,0.733,6.965,39.2,7.962,chopping
-0.115,0.493,0.738,6.965,39.2,7.962,chopping
-0.115,0.493,0.738,4.952,47.915,8.33,chopping
-0.101,0.547,0.775,4.952,47.915,8.33,chopping
-0.101,0.547,0.775,3.622,48.02,7.752,chopping
-0.104,0.579,0.788,3.622,48.02,7.752,chopping
-0.104,0.579,0.788,3.027,40.145,6.632,chopping
-0.11,0.621,0.786,3.027,40.145,6.632,chopping
-0.11,0.621,0.786,2.642,33.827,7.752,chopping
-0.089,0.655,0.744,2.642,33.827,7.752,chopping
-0.094,0.678,0.759,2.642,33.827,7.752,chopping
-0.094,0.678,0.759,0.752,24.902,8.907,chopping
-0.104,0.652,0.756,0.752,24.902,8.907,chopping
-0.104,0.652,0.756,-0.227,16.38,9.712,chopping
-0.096,0.61,0.743,-0.227,16.38,9.712,chopping
-0.096,0.61,0.743,-0.542,13.247,10.062,chopping
-0.098,0.592,0.741,-0.542,13.247,10.062,chopping
-0.098,0.592,0.741,-0.28,19.25,11.095,chopping
-0.098,0.616,0.74,-0.28,19.25,11.095,chopping
-0.098,0.616,0.74,0.367,25.48,11.987,chopping
-0.098,0.653,0.746,0.367,25.48,11.987,chopping
-0.098,0.653,0.746,0.717,22.155,12.092,chopping
-0.096,0.681,0.746,0.717,22.155,12.092,chopping
-0.096,0.681,0.746,0.91,10.097,11.235,chopping
-0.106,0.682,0.746,0.91,10.097,11.235,chopping
-0.106,0.682,0.746,1.382,-2.87,9.45,chopping
-0.106,0.649,0.738,1.382,-2.87,9.45,chopping
-0.106,0.649,0.738,2.345,-6.02,8.312,chopping
-0.106,0.604,0.734,2.345,-6.02,8.312,chopping
-0.104,0.591,0.732,2.345,-6.02,8.312,chopping
-0.104,0.591,0.732,3.885,3.377,8.067,chopping
-0.101,0.626,0.731,3.885,3.377,8.067,chopping
-0.101,0.626,0.731,5.635,15.785,8.715,chopping
-0.096,0.648,0.722,5.635,15.785,8.715,chopping
-0.096,0.648,0.722,6.772,18.83,8.872,chopping
-0.091,0.636,0.706,6.772,18.83,8.872,chopping
-0.091,0.636,0.706,7.052,16.537,7.56,chopping
-0.092,0.635,0.698,7.052,16.537,7.56,chopping
-0.092,0.635,0.698,6.772,15.907,6.212,chopping
-0.09,0.655,0.697,6.772,15.907,6.212,chopping
-0.09,0.655,0.697,5.985,13.825,5.285,chopping
-0.089,0.672,0.707,5.985,13.825,5.285,chopping
-0.089,0.672,0.707,4.812,9.415,4.567,chopping
-0.089,0.66,0.706,4.812,9.415,4.567,chopping
-0.089,0.66,0.706,4.007,7.122,3.972,chopping
-0.1,0.66,0.713,4.007,7.122,3.972,chopping
-0.1,0.66,0.713,4.077,7.122,3.727,chopping
-0.098,0.671,0.715,4.077,7.122,3.727,chopping
-0.089,0.68,0.715,4.077,7.122,3.727,chopping
-0.089,0.68,0.715,4.182,5.215,3.185,chopping
-0.075,0.688,0.697,4.182,5.215,3.185,chopping
-0.075,0.688,0.697,3.657,2.065,3.01,chopping
-0.085,0.702,0.73,3.657,2.065,3.01,chopping
-0.085,0.702,0.73,2.38,-3.867,3.01,chopping
-0.07,0.631,0.771,2.38,-3.867,3.01,chopping
-0.07,0.631,0.771,4.497,-7.087,1.33,chopping
-0.064,0.663,0.745,4.497,-7.087,1.33,chopping
-0.064,0.663,0.745,6.527,-0.507,2.117,chopping
-0.062,0.698,0.764,6.527,-0.507,2.117,chopping
-0.062,0.698,0.764,7.997,-4.235,2.747,chopping
-0.062,0.684,0.719,7.997,-4.235,2.747,chopping
-0.062,0.684,0.719,8.47,-9.537,2.747,chopping
-0.074,0.648,0.73,8.47,-9.537,2.747,chopping
-0.074,0.648,0.73,8.907,-8.137,2.397,chopping
-0.057,0.644,0.705,8.907,-8.137,2.397,chopping
-0.059,0.673,0.708,8.435,-4.287,2.467,chopping
-0.061,0.691,0.705,8.435,-4.287,2.467,chopping
-0.061,0.691,0.705,7.612,-5.285,3.045,chopping
-0.061,0.689,0.702,7.612,-5.285,3.045,chopping
-0.061,0.689,0.702,6.912,-8.365,3.43,chopping
-0.059,0.684,0.705,6.912,-8.365,3.43,chopping
-0.059,0.684,0.705,6.527,-10.762,3.535,chopping
-0.06,0.667,0.701,6.527,-10.762,3.535,chopping
-0.06,0.667,0.701,6.492,-12.11,3.482,chopping
-0.057,0.656,0.701,6.492,-12.11,3.482,chopping
-0.057,0.656,0.701,6.422,-11.287,3.465,chopping
-0.059,0.65,0.699,6.422,-11.287,3.465,chopping
-0.059,0.65,0.699,6.58,-9.747,3.255,chopping
-0.057,0.638,0.695,6.58,-9.747,3.255,chopping
-0.057,0.638,0.695,6.527,-6.79,2.765,chopping
-0.051,0.626,0.698,6.527,-6.79,2.765,chopping
-0.051,0.626,0.698,6.475,-2.607,1.785,chopping
-0.053,0.635,0.712,6.475,-2.607,1.785,chopping
-0.052,0.64,0.724,6.475,-2.607,1.785,chopping
-0.052,0.64,0.724,7.105,-0.98,0.122,chopping
-0.051,0.622,0.727,7.105,-0.98,0.122,chopping
-0.051,0.622,0.727,8.505,0,-1.557,chopping
-0.043,0.609,0.718,8.505,0,-1.557,chopping
-0.043,0.609,0.718,9.94,7.332,-2.852,chopping
-0.039,0.651,0.712,9.94,7.332,-2.852,chopping
-0.039,0.651,0.712,10.71,17.342,-2.765,chopping
-0.035,0.707,0.714,10.71,17.342,-2.765,chopping
-0.035,0.707,0.714,10.692,17.08,-2.152,chopping
-0.034,0.725,0.709,10.692,17.08,-2.152,chopping
-0.034,0.725,0.709,9.922,5.95,-2.327,chopping
-0.036,0.699,0.689,9.922,5.95,-2.327,chopping
-0.036,0.699,0.689,8.47,-4.935,-3.36,chopping
-0.043,0.666,0.686,8.47,-4.935,-3.36,chopping
-0.043,0.666,0.686,7.332,-7.595,-4.357,chopping
-0.048,0.64,0.685,7.332,-7.595,-4.357,chopping
-0.048,0.64,0.685,6.947,-2.52,-4.48,chopping
-0.058,0.651,0.686,6.947,-2.52,-4.48,chopping
-0.053,0.701,0.686,6.947,-2.52,-4.48,chopping
-0.053,0.701,0.686,7.315,4.322,-3.605,chopping
-0.045,0.734,0.675,7.315,4.322,-3.605,chopping
-0.045,0.734,0.675,6.702,3.325,-2.8,chopping
-0.041,0.726,0.669,6.702,3.325,-2.8,chopping
-0.041,0.726,0.669,5.127,-2.222,-1.907,chopping
-0.035,0.687,0.656,5.127,-2.222,-1.907,chopping
-0.035,0.687,0.656,3.15,-4.987,-1.225,chopping
-0.035,0.651,0.649,3.15,-4.987,-1.225,chopping
-0.035,0.651,0.649,1.19,-1.96,-1.12,chopping
-0.035,0.635,0.647,1.19,-1.96,-1.12,chopping
-0.035,0.635,0.647,-0.297,3.832,-1.925,chopping
-0.035,0.644,0.645,-0.297,3.832,-1.925,chopping
-0.035,0.644,0.645,-1.662,8.032,-3.395,chopping
-0.034,0.645,0.64,-1.662,8.032,-3.395,chopping
-0.034,0.645,0.64,-3.272,10.045,-5.407,chopping
-0.033,0.643,0.626,-3.272,10.045,-5.407,chopping
-0.033,0.643,0.626,-5.302,13.09,-7.49,chopping
-0.031,0.66,0.655,-5.302,13.09,-7.49,chopping
-0.043,0.692,0.702,-5.302,13.09,-7.49,chopping
-0.043,0.692,0.702,-5.827,15.627,-7.805,chopping
-0.054,0.705,0.703,-5.827,15.627,-7.805,chopping
-0.054,0.705,0.703,-4.865,15.172,-7.857,chopping
-0.063,0.665,0.467,-4.865,15.172,-7.857,chopping
-0.063,0.665,0.467,-10.202,2.957,-13.72,chopping
-0.121,0.883,0.875,-10.202,2.957,-13.72,chopping
-0.121,0.883,0.875,-5.442,13.58,-5.372,chopping
-0.037,0.869,0.754,-5.442,13.58,-5.372,chopping
-0.037,0.869,0.754,1.872,14.07,0.577,chopping
-0.042,0.902,0.793,1.872,14.07,0.577,chopping
-0.042,0.902,0.793,7.017,3.027,5.022,chopping
-0.024,0.87,0.748,7.017,3.027,5.022,chopping
-0.024,0.87,0.748,10.08,-11.865,8.242,chopping
-0.019,0.773,0.713,10.08,-11.865,8.242,chopping
-0.019,0.773,0.713,11.165,-18.077,9.905,chopping
-0.01,0.696,0.678,11.165,-18.077,9.905,chopping
-0.01,0.696,0.678,10.675,-14.245,10.587,chopping
-0.016,0.663,0.669,10.675,-14.245,10.587,chopping
-0.019,0.628,0.661,10.675,-14.245,10.587,chopping
-0.019,0.628,0.661,9.59,-11.462,8.75,chopping
-0.026,0.616,0.66,9.59,-11.462,8.75,chopping
-0.026,0.616,0.66,8.557,-7.017,5.635,chopping
-0.041,0.653,0.669,8.557,-7.017,5.635,chopping
-0.041,0.653,0.669,7.682,-3.395,3.36,chopping
-0.052,0.694,0.683,7.682,-3.395,3.36,chopping
-0.052,0.694,0.683,7.28,-6.825,1.47,chopping
-0.056,0.71,0.676,7.28,-6.825,1.47,chopping
-0.056,0.71,0.676,7.105,-13.265,0.42,chopping
-0.056,0.708,0.67,7.105,-13.265,0.42,chopping
-0.056,0.708,0.67,7.14,-15.96,0.21,chopping
-0.055,0.705,0.667,7.14,-15.96,0.21,chopping
-0.055,0.705,0.667,7.297,-14.612,0.822,chopping
-0.044,0.701,0.666,7.297,-14.612,0.822,chopping
-0.044,0.701,0.666,7.7,-11.217,1.557,chopping
-0.041,0.694,0.663,7.7,-11.217,1.557,chopping
-0.033,0.7,0.664,8.277,-6.44,2.432,chopping
-0.03,0.702,0.663,8.277,-6.44,2.432,chopping
-0.03,0.702,0.663,8.855,-4.917,2.572,chopping
-0.018,0.696,0.66,8.855,-4.917,2.572,chopping
-0.018,0.696,0.66,9.03,-6.107,1.89,chopping
-0.018,0.685,0.657,9.03,-6.107,1.89,chopping
-0.018,0.685,0.657,8.837,-6.965,0.525,chopping
-0.013,0.687,0.652,8.837,-6.965,0.525,chopping
-0.013,0.687,0.652,8.102,-7.14,-1.032,chopping
-0.012,0.696,0.656,8.102,-7.14,-1.032,chopping
-0.012,0.696,0.656,6.737,-9.205,-2.38,chopping
-0.011,0.696,0.661,6.737,-9.205,-2.38,chopping
-0.011,0.696,0.661,5.092,-11.252,-3.167,chopping
0,0.707,0.651,5.092,-11.252,-3.167,chopping
0,0.707,0.651,3.255,-10.342,-2.362,chopping
0.001,0.7,0.656,3.255,-10.342,-2.362,chopping
0.001,0.7,0.656,1.032,-11.287,-1.855,chopping
0.004,0.697,0.631,1.032,-11.287,-1.855,chopping
-0.017,0.713,0.659,-1.977,-10.85,-1.295,chopping
-0.021,0.764,0.696,-1.977,-10.85,-1.295,chopping
-0.021,0.764,0.696,-2.975,-13.93,-0.455,chopping
-0.028,0.814,0.7,-2.975,-13.93,-0.455,chopping
-0.028,0.814,0.7,-3.762,-27.597,1.015,chopping
-0.043,0.81,0.733,-3.762,-27.597,1.015,chopping
-0.043,0.81,0.733,-3.78,-45.902,3.395,chopping
-0.03,0.748,0.738,-3.78,-45.902,3.395,chopping
-0.03,0.748,0.738,-2.52,-56.752,6.265,chopping
-0.02,0.673,0.748,-2.52,-56.752,6.265,chopping
-0.02,0.673,0.748,-0.665,-52.097,8.575,chopping
-0.013,0.602,0.745,-0.665,-52.097,8.575,chopping
-0.013,0.602,0.745,1.452,-37.607,9.712,chopping
-0.01,0.564,0.745,1.452,-37.607,9.712,chopping
-0.01,0.564,0.745,3.185,-20.807,9.625,chopping
-0.009,0.558,0.753,3.185,-20.807,9.625,chopping
-0.009,0.558,0.753,4.217,-11.112,7.717,chopping
-0.012,0.559,0.751,4.217,-11.112,7.717,chopping
-0.015,0.564,0.752,4.217,-11.112,7.717,chopping
-0.015,0.564,0.752,4.532,-7.595,4.97,chopping
-0.021,0.572,0.753,4.532,-7.595,4.97,chopping
-0.021,0.572,0.753,4.445,-6.527,2.292,chopping
-0.024,0.587,0.752,4.445,-6.527,2.292,chopping
-0.024,0.587,0.752,4.252,-5.862,0.21,chopping
-0.023,0.604,0.746,4.252,-5.862,0.21,chopping
-0.023,0.604,0.746,3.92,-5.512,-1.015,chopping
-0.024,0.625,0.748,3.92,-5.512,-1.015,chopping
-0.024,0.625,0.748,3.377,-5.862,-1.19,chopping
-0.025,0.635,0.743,3.377,-5.862,-1.19,chopping
-0.025,0.635,0.743,2.8,-7.717,-1.032,chopping
-0.028,0.631,0.742,2.8,-7.717,-1.032,chopping
-0.028,0.631,0.742,2.835,-7.56,-0.91,chopping
-0.023,0.634,0.746,2.835,-7.56,-0.91,chopping
-0.023,0.634,0.746,3.675,-4.795,-0.315,chopping
-0.014,0.648,0.756,3.675,-4.795,-0.315,chopping
-0.014,0.648,0.756,5.127,-3.552,0.822,chopping
-0.003,0.662,0.76,5.127,-3.552,0.822,chopping
0.003,0.663,0.757,5.127,-3.552,0.822,chopping
0.003,0.663,0.757,6.492,-4.025,2.082,chopping
0.01,0.66,0.751,6.492,-4.025,2.082,chopping
0.01,0.66,0.751,7.437,-3.762,3.5,chopping
0.018,0.662,0.744,7.437,-3.762,3.5,chopping
0.018,0.662,0.744,7.507,-2.957,5.145,chopping
0.021,0.661,0.742,7.507,-2.957,5.145,chopping
0.021,0.661,0.742,6.72,-4.567,6.335,chopping
0.018,0.653,0.737,6.72,-4.567,6.335,chopping
0.018,0.653,0.737,5.792,-7.682,6.772,chopping
0.015,0.632,0.727,5.792,-7.682,6.772,chopping
0.015,0.632,0.727,4.83,-9.52,6.667,chopping
0.016,0.617,0.724,4.83,-9.52,6.667,chopping
0.016,0.617,0.724,3.5,-9.03,6.44,chopping
0.012,0.604,0.723,3.5,-9.03,6.44,chopping
0.012,0.604,0.723,2.205,-7.42,5.792,chopping
0.006,0.596,0.725,2.205,-7.42,5.792,chopping
0.006,0.596,0.725,1.225,-5.267,4.742,chopping
0,0.598,0.737,1.225,-5.267,4.742,chopping
-0.006,0.603,0.752,1.225,-5.267,4.742,chopping
-0.006,0.603,0.752,1.172,-3.675,3.377,chopping
-0.008,0.612,0.764,1.172,-3.675,3.377,chopping
-0.008,0.612,0.764,2.152,-1.802,2.432,chopping
-0.002,0.626,0.77,2.152,-1.802,2.432,chopping
-0.002,0.626,0.77,3.622,-0.805,1.89,chopping
0.004,0.633,0.777,3.622,-0.805,1.89,chopping
0.004,0.633,0.777,5.32,-0.98,1.417,chopping
0.01,0.64,0.773,5.32,-0.98,1.417,chopping
0.01,0.64,0.773,6.982,0.28,1.575,chopping
0.016,0.66,0.769,6.982,0.28,1.575,chopping
0.016,0.66,0.769,8.172,-0.21,2.187,chopping
0.023,0.656,0.756,8.172,-0.21,2.187,chopping
0.023,0.656,0.756,8.732,-1.802,2.73,chopping
0.028,0.661,0.738,8.732,-1.802,2.73,chopping
0.028,0.661,0.738,8.505,-3.815,3.535,chopping
0.03,0.654,0.727,8.505,-3.815,3.535,chopping
0.035,0.644,0.72,7.472,-6.44,4.357,chopping
0.033,0.644,0.723,7.472,-6.44,4.357,chopping
0.033,0.644,0.723,6.16,-7.927,4.725,chopping
0.029,0.646,0.737,6.16,-7.927,4.725,chopping
0.029,0.646,0.737,4.917,-9.957,4.27,chopping
0.03,0.635,0.744,4.917,-9.957,4.27,chopping
0.03,0.635,0.744,4.077,-11.34,3.745,chopping
0.027,0.621,0.744,4.077,-11.34,3.745,chopping
0.027,0.621,0.744,3.71,-10.692,3.482,chopping
0.025,0.612,0.749,3.71,-10.692,3.482,chopping
0.025,0.612,0.749,3.867,-8.592,3.29,chopping
0.023,0.609,0.754,3.867,-8.592,3.29,chopping
0.023,0.609,0.754,4.392,-6.912,3.097,chopping
0.026,0.611,0.754,4.392,-6.912,3.097,chopping
0.026,0.611,0.754,4.725,-6.72,2.747,chopping
0.027,0.605,0.751,4.725,-6.72,2.747,chopping
0.027,0.605,0.751,4.585,-7.035,2.117,chopping
0.03,0.599,0.745,4.585,-7.035,2.117,chopping
0.03,0.6,0.746,4.182,-6.422,1.627,chopping
0.029,0.604,0.752,4.182,-6.422,1.627,chopping
0.029,0.604,0.752,3.745,-5.845,1.12,chopping
0.03,0.605,0.756,3.745,-5.845,1.12,chopping
0.03,0.605,0.756,3.78,-4.375,0.682,chopping
0.03,0.616,0.762,3.78,-4.375,0.682,chopping
0.03,0.616,0.762,4.217,-2.187,0.542,chopping
0.032,0.621,0.76,4.217,-2.187,0.542,chopping
0.032,0.621,0.76,4.567,-1.872,0.367,chopping
0.034,0.621,0.756,4.567,-1.872,0.367,chopping
0.034,0.621,0.756,4.672,-2.782,0.21,chopping
0.036,0.616,0.749,4.672,-2.782,0.21,chopping
0.036,0.616,0.749,4.637,-2.992,-0.245,chopping
0.036,0.615,0.747,4.637,-2.992,-0.245,chopping
0.036,0.615,0.747,4.707,-2.345,-0.612,chopping
0.038,0.619,0.743,4.707,-2.345,-0.612,chopping
0.038,0.619,0.743,4.62,-2.152,-1.085,chopping
0.041,0.627,0.743,4.62,-2.152,-1.085,chopping
0.042,0.628,0.742,4.62,-2.152,-1.085,chopping
0.042,0.628,0.742,4.567,-2.257,-1.155,chopping
0.042,0.63,0.743,4.567,-2.257,-1.155,chopping
0.042,0.63,0.743,4.602,-1.557,-0.875,chopping
0.04,0.63,0.74,4.602,-1.557,-0.875,chopping
0.04,0.63,0.74,4.69,-1.225,-0.595,chopping
0.044,0.633,0.741,4.69,-1.225,-0.595,chopping
0.044,0.633,0.741,4.725,-2.03,-0.647,chopping
0.044,0.63,0.735,4.725,-2.03,-0.647,chopping
0.044,0.63,0.735,4.427,-2.94,-0.84,chopping
0.045,0.638,0.738,4.427,-2.94,-0.84,chopping
0.045,0.638,0.738,3.92,-3.29,-0.7,chopping
0.045,0.641,0.743,3.92,-3.29,-0.7,chopping
0.045,0.641,0.743,3.657,-4.165,-0.472,chopping
0.044,0.635,0.744,3.657,-4.165,-0.472,chopping
